,Destination,Out Date,Out Duration,Out Stops,Out Time,Company names,Price,Url,timestamp
42,63cy,2022-07-26,12t. 25min. ,"3 stop GDN, WAW, ... ",07:55–21:20,Flere flyselskaber,"
1.197 kr. ",https://kayak.dk/book/flight?code=ShAiEMvBX9.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.17000.c14c9827e81e5efb9d91def73f6c549c&h=2198946317d9&sub=E-16dacc069bf&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M28,20220506-2253
43,63cy,2022-07-26,12t. 45min. ,1 stop WAW-WMI ,09:55–23:40,"LOT, Ryanair","
1.307 kr. ",https://kayak.dk/book/flight?code=ShAiEMvBX9.FTZUJ6SC9iEmFcdAejOqIg.18563.b0a89f01641f3e9fe685e03ca09f0c0c&h=cd1f40c466af&_kw_pbranded=true&sub=E-1622230267f&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M29,20220506-2253
44,63cy,2022-07-26,12t. 00min. ,1 stop ARN ,13:00–02:00+1,"SAS, Norwegian","
1.384 kr. ",https://kayak.dk/book/flight?code=ShAiEMvBX9.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.19664.4090c7e100c64a75ba29db7abcfa30d9&h=37d34a7e52dc&sub=E-1119a84c966&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M30,20220506-2253
45,63cy,2022-07-26,9t. 30min. ,1 stop ARN ,15:30–02:00+1,"SAS, Norwegian","
1.494 kr. ",https://kayak.dk/book/flight?code=ShAiEMvBX9.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.21220.892e959493e81feead4cdf0a31ab2954&h=e8e141b1a394&sub=E-1119a84c966&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M31,20220506-2253
46,63cy,2022-07-26,13t. 15min. ,1 stop ARN ,11:45–02:00+1,"SAS, Norwegian","
1.494 kr. ",https://kayak.dk/book/flight?code=ShAiEMvBX9.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.21220.a2061618001cff842722b41f623b8705&h=4d85d19e6fff&sub=E-1119a84c966&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M32,20220506-2253
47,63cy,2022-07-26,13t. 20min. ,1 stop HEL ,06:45–21:05,Finnair,"
1.520 kr. ",https://kayak.dk/book/flight?code=ShAiEMvBX9._EXVo5H1FyPBDARZyLA7ng.21596.b49554e687d68a2e22e2ab21b55cc9a2&h=7ca01289b75c&sub=E-197c53de357&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M33,20220506-2253
48,63cy,2022-07-26,10t. 05min. ,1 stop ARN ,23:00–10:05+1,"SAS, Eurowings","
1.604 kr. ",https://kayak.dk/book/flight?code=ShAiEMvBX9.47F3EeHCWiIEdn9PX-8xhQ.22790.f68c28288ba3c6574f6b4d662283030d&h=c6be3eaadf03&sub=E-1db6f97c17c&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M34,20220506-2253
49,63cy,2022-07-26,10t. 45min. ,"2 stop OSL, ARN ",14:15–02:00+1,Norwegian,"
1.674 kr. ",https://kayak.dk/book/flight?code=ShAiEMvBX9.gUEDyXbJuqWKtDGeeN0IhQ.23784.ef41cbcf061bf39e87b737b85cdb0d39&h=f0e32f202391&sub=E-199b9ada56f&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M35,20220506-2253
50,63cy,2022-07-26,6t. 05min. ,1 stop VIE ,17:35–00:40+1,Austrian Airlines,"
2.713 kr. ",https://kayak.dk/book/flight?code=ShAiEMvBX9.7e2QikHpsTMDzQq2dWkU9A.38536.23cbd5fa6b5bbd6c402679f73946c62b&h=d4a6e6f05822&sub=E-1550e24f803&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M36,20220506-2253
51,63cy,2022-07-26,5t. 45min. ,1 stop VIE ,09:50–16:35,Austrian Airlines,"
2.725 kr. ",https://kayak.dk/book/flight?code=ShAiEMvBX9.glFHOAdR1PwEdn9PX-8xhQ.38717.842025ea78e9d7c516634733ae515d36&h=45414147994b&sub=E-1c3fa65bdac&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M37,20220506-2253
