,Destination,Out Date,Out Duration,Out Stops,Out Time,Company names,Price,Url,timestamp
0,63cy,2022-07-30,6t. 35min. ,1 stop ATH ,12:35–20:10,Aegean Airlines,"
1.060 kr. ",https://kayak.dk/book/flight?code=SiAikpXBR-.OpE0eUgMt9vBDARZyLA7ng.15061.68d8cc7114b4b8a4919bd9bf4827f818&h=56a43714fac6&sub=E-198faba617b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M0,20220506-2306
1,63cy,2022-07-30,9t. 30min. ,1 stop ATH ,12:35–23:05,Aegean Airlines,"
1.060 kr. ",https://kayak.dk/book/flight?code=SiAikpXBR-.OpE0eUgMt9vBDARZyLA7ng.15061.df10bc1279926cdebff9754bbe92d795&h=249f1173b27a&sub=E-198faba617b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M1,20220506-2306
2,63cy,2022-07-30,11t. 45min. ,1 stop ATH ,12:35–01:20+1,Aegean Airlines,"
1.060 kr. ",https://kayak.dk/book/flight?code=SiAikpXBR-.OpE0eUgMt9vBDARZyLA7ng.15061.d635614b4fec93246952bc727c91eeec&h=1355ea711726&sub=E-198faba617b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M2,20220506-2306
3,63cy,2022-07-30,6t. 05min. ,1 stop FRA ,19:15–02:20+1,Lufthansa,"
2.411 kr. ",https://kayak.dk/book/flight?code=SiAikpXBR-.ZO8uPiOYZs0.34255.066268595e3ba2f50731728f385d5a4a&h=1164e03cfd5b&sub=E-1c9d07b710e&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M3,20220506-2306
4,63cy,2022-07-30,5t. 45min. ,1 stop VIE ,09:50–16:35,Austrian Airlines,"
2.815 kr. ",https://kayak.dk/book/flight?code=SiAikpXBR-.tzkMHu-8yP0.39995.0e360fafe9f032a77c1e0eb457961424&h=7af537a57b84&sub=E-1fe6633b9da&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M4,20220506-2306
5,63cy,2022-07-30,6t. 05min. ,1 stop VIE ,17:35–00:40+1,Austrian Airlines,"
2.815 kr. ",https://kayak.dk/book/flight?code=SiAikpXBR-.tzkMHu-8yP0.39995.b78564702511d96eebe57a62d772e74c&h=2edfe31ffe83&sub=E-1fe6633b9da&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M5,20220506-2306
6,63cy,2022-07-30,14t. 10min. ,1 stop HEL ,19:15–10:25+1,Finnair,"
1.669 kr. ",https://kayak.dk/book/flight?code=SiAikpXBR-._EXVo5H1FyPBDARZyLA7ng.23713.0f4e8d1e0299a480a33ea958b6631860&h=a944685f2ed6&sub=E-197c53de357&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M6,20220506-2306
7,63cy,2022-07-30,11t. 35min. ,"2 stop MUC, ATH ",12:45–01:20+1,Aegean Airlines,"
2.235 kr. ",https://kayak.dk/book/flight?code=SiAikpXBR-.9lYSaCmVMIfX5HxgfjXj60KjG3h1fuZ4.31751.1befa0b0c1787d944a6ef4e4f3a9798f&h=e9285d35a389&sub=E-1fb6840c210&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M7,20220506-2306
8,63cy,2022-07-30,10t. 25min. ,1 stop FRA ,14:55–02:20+1,Lufthansa,"
2.708 kr. ",https://kayak.dk/book/flight?code=SiAikpXBR-.ZO8uPiOYZs0.38475.ec4aa2fdbe6d8bebe8c073b82ee3f415&h=b870cf9ef4fe&sub=E-1c9d07b710e&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M8,20220506-2306
9,63cy,2022-07-30,8t. 30min. ,1 stop VIE ,07:05–16:35,Austrian Airlines,"
2.815 kr. ",https://kayak.dk/book/flight?code=SiAikpXBR-.tzkMHu-8yP0.39995.4fbdb776cf3bdc81ddaf3692586d61aa&h=747d833ff5c6&sub=E-1fe6633b9da&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M9,20220506-2306
10,63cy,2022-07-30,7t. 40min. ,1 stop MUC ,06:10–14:50,Lufthansa,"
2.887 kr. ",https://kayak.dk/book/flight?code=SiAikpXBR-.ZO8uPiOYZs0.41018.a2e558a37b07e0a48e77c0293f75a9c4&h=7b63d64b2969&sub=E-1c9d07b710e&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M10,20220506-2306
11,63cy,2022-07-30,8t. 40min. ,1 stop FRA ,06:20–16:00,Lufthansa,"
2.993 kr. ",https://kayak.dk/book/flight?code=SiAikpXBR-.ZO8uPiOYZs0.42524.82b3c739ca927ce673506a191ec5233f&h=38e00759f8d6&sub=E-1c9d07b710e&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M11,20220506-2306
12,63cy,2022-07-30,20t. 00min. ,1 stop ATH ,12:35–09:35+1,Aegean Airlines,"
1.266 kr. ",https://kayak.dk/book/flight?code=SiAikpXBR-.9lYSaCmVMIfX5HxgfjXj60KjG3h1fuZ4.17973.858a53dbf72e0f92bdc2f5672940fa1a&h=fcd64ab781b0&sub=E-1fb6840c210&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M12,20220506-2306
13,63cy,2022-07-30,25t. 15min. ,1 stop ATH ,12:35–14:50+1,Aegean Airlines,"
1.266 kr. ",https://kayak.dk/book/flight?code=SiAikpXBR-.9lYSaCmVMIfX5HxgfjXj60KjG3h1fuZ4.17973.7ea2b8a90035ec13e0f2549a9e54a69a&h=872dec1484f8&sub=E-1fb6840c210&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M13,20220506-2306
14,63cy,2022-07-30,28t. 30min. ,1 stop ATH ,12:35–18:05+1,Aegean Airlines,"
1.266 kr. ",https://kayak.dk/book/flight?code=SiAikpXBR-.9lYSaCmVMIfX5HxgfjXj60KjG3h1fuZ4.17973.6e902c953307b0788bde9369269895c8&h=c44de293826a&sub=E-1fb6840c210&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M14,20220506-2306
15,63cy,2022-07-30,7t. 40min. ,1 stop MUC ,06:10–14:50,Lufthansa,"
2.887 kr. ",https://kayak.dk/book/flight?code=SiAikpXBR-.ZO8uPiOYZs0.41018.a2e558a37b07e0a48e77c0293f75a9c4&h=7b63d64b2969&sub=E-1c9d07b710e&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M15,20220506-2306
16,63cy,2022-07-30,8t. 40min. ,1 stop FRA ,06:20–16:00,Lufthansa,"
2.993 kr. ",https://kayak.dk/book/flight?code=SiAikpXBR-.ZO8uPiOYZs0.42524.82b3c739ca927ce673506a191ec5233f&h=38e00759f8d6&sub=E-1c9d07b710e&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M16,20220506-2306
17,63cy,2022-07-30,25t. 30min. ,1 stop RIX ,09:15–11:45+1,airBaltic,"
1.718 kr. ",https://kayak.dk/book/flight?code=SiAikpXBR-.e60g2LFm7BOKtDGeeN0IhQ.24409.707947a80b306ef9bcbda4d6c8b4648f&h=0705d5514d24&sub=E-130252be3ea&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M17,20220506-2306
18,63cy,2022-07-30,26t. 00min. ,"2 stop ATH, SKG ",12:35–15:35+1,Aegean Airlines,"
1.725 kr. ",https://kayak.dk/book/flight?code=SiAikpXBR-.9lYSaCmVMIfX5HxgfjXj60KjG3h1fuZ4.24496.3047fe00e4f73d3b24cd9c93995e189d&h=5c1887965ab4&sub=E-1fb6840c210&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M18,20220506-2306
19,63cy,2022-07-30,26t. 00min. ,"2 stop ATH, SKG ",12:35–15:35+1,Aegean Airlines,"
1.725 kr. ",https://kayak.dk/book/flight?code=SiAikpXBR-.9lYSaCmVMIfX5HxgfjXj60KjG3h1fuZ4.24496.e1c228870b5dbe1f6d59e4ee859b09a1&h=b1f1a3c3dff4&sub=E-1fb6840c210&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M19,20220506-2306
