,Destination,Out Date,Out Duration,Out Stops,Out Time,Company names,Price,Url,timestamp
0,63cy,2022-07-29,21t. 30min. ,1 stop ATH ,11:15–09:45+1,Aegean Airlines,"
1.334 kr. ",https://kayak.dk/s/clickthrough.jsp?ctyp=SponsoredResultAdBooking&ptyp=F&orig=F..RP..M1&plid=5252610&pid=TravellinkBranded_FSR_da_DK&prv=TravellinkBranded_FSR_da_DK&srch=SiDia_qyNr&ploc=da_DK&atype=SponsoredResult&prc=1334.00&cpnid=7068600&xpExt=&aidExt=&lid=TravellinkBranded_FSR_da_DK-SiDia_qyNr&qorig=Airport:CPH&octid=&qdest=Airport:LCA&qstart=1659067200000&qend=1659067200000&qtravelers=2&qrooms=0&qow=true&qfcc=e&qdctid=32005&qdac=LCA&qshour=-1&qehour=-1&qns=false&qnearby=0&qnearbyo=false&qnearbyd=false&pj=kM5Rp7DLydurTXNTDsiyRg==&ah=40gTNc1PtCsxUqAf5rx4kHLGZVwgusJKc_7B7pb_nio&resid=abe4a8b319444edae5395975853df793&bookid=E-1b0f2de0ade&seekProv=TRAVELLINK&trueProv=TRAVELLINK&fid=&rank=1&stid=&qadults=2&qchild=0&_sid_=R-421Evi_W1GhnT9PrAWqrc-KVCOFGa2QTcIFuHRBCEWT3dCljR7ufHVi1jbWlzg4&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M1,20220506-2303
1,63cy,2022-07-29,5t. 50min. ,1 stop ATH ,11:15–18:05,Aegean Airlines,"
999 kr. ",https://kayak.dk/book/flight?code=SiDia_qyNr.Fs5fII-p3hc0ejdxgNj3abaYAeeTFjgE.14191.535f10bfede927aa4b496f7e07ced1cc&h=965274ee0086&sub=E-1b71ccbbfb5&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M0,20220506-2303
2,63cy,2022-07-29,7t. 55min. ,1 stop ATH ,11:15–20:10,Aegean Airlines,"
1.060 kr. ",https://kayak.dk/book/flight?code=SiDia_qyNr.OpE0eUgMt9vBDARZyLA7ng.15061.699a5c102a11205060200400d4af3f88&h=2fb25d67cf15&sub=E-198faba617b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M1,20220506-2303
3,63cy,2022-07-29,10t. 50min. ,1 stop ATH ,11:15–23:05,Aegean Airlines,"
1.060 kr. ",https://kayak.dk/book/flight?code=SiDia_qyNr.OpE0eUgMt9vBDARZyLA7ng.15061.6acf00589aec512bb448f2075c2d1a1a&h=41fc522ad29b&sub=E-198faba617b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M2,20220506-2303
4,63cy,2022-07-29,13t. 05min. ,1 stop ATH ,11:15–01:20+1,Aegean Airlines,"
1.060 kr. ",https://kayak.dk/book/flight?code=SiDia_qyNr.OpE0eUgMt9vBDARZyLA7ng.15061.528c6dd27f0693aeb37ed6fa1a9b7163&h=9e743d51f66b&sub=E-198faba617b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M3,20220506-2303
5,63cy,2022-07-29,10t. 20min. ,1 stop BCN ,10:45–22:05,Vueling,"
1.339 kr. ",https://kayak.dk/book/flight?code=SiDia_qyNr.B02yaTe2fq4.19025.32842ccff80c8996e467740403a05968&h=538780feda10&sub=E-13c2cdac7f9&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M4,20220506-2303
6,63cy,2022-07-29,6t. 50min. ,1 stop ATH ,10:15–18:05,"SAS, Aegean Airlines","
2.323 kr. ",https://kayak.dk/book/flight?code=SiDia_qyNr.ZheJHZqHLmzKJvcpKN_waA.33001.74fb22ffec8da68fb8b3c6659e0806eb&h=838fd5026592&sub=E-1806b77a48b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M5,20220506-2303
7,63cy,2022-07-29,6t. 05min. ,1 stop VIE ,17:35–00:40+1,Austrian Airlines,"
2.398 kr. ",https://kayak.dk/book/flight?code=SiDia_qyNr.tzkMHu-8yP0.34071.461366da3bcdb49f42d84ee28cfa0238&h=ed601e366224&sub=E-1fe6633b9da&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M6,20220506-2303
8,63cy,2022-07-29,13t. 05min. ,1 stop PRG ,20:10–10:15+1,Eurowings,"
1.405 kr. ",https://kayak.dk/book/flight?code=SiDia_qyNr.ZheJHZqHLmzKJvcpKN_waA.19952.d22623a53fe81802180a996ed456751d&h=eea58a3545bf&sub=E-1806b77a48b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M7,20220506-2303
9,63cy,2022-07-29,13t. 00min. ,"2 stop BEG, ATH ",09:35–23:35,"Air Serbia, TUS Airways","
1.530 kr. ",https://kayak.dk/book/flight?code=SiDia_qyNr.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.21731.36929b2cdc428b795fa0aff772c8c754&h=34f0bae4f0c5&sub=E-15e20529e1b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M8,20220506-2303
10,63cy,2022-07-29,13t. 05min. ,1 stop PRG ,20:10–10:15+1,Eurowings,"
1.583 kr. ",https://kayak.dk/book/flight?code=SiDia_qyNr.7e2QikHpsTMDzQq2dWkU9A.22480.c96d1247ceed53423edfc2086a7bbf17&h=29777cb00f5d&sub=E-1c3f425b86b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M9,20220506-2303
11,63cy,2022-07-29,12t. 20min. ,1 stop ATH ,10:15–23:35,"SAS, TUS Airways","
1.859 kr. ",https://kayak.dk/book/flight?code=SiDia_qyNr.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.26413.de50c50be167e00020ced2fec643f664&h=0a43f269ccbb&sub=E-15e20529e1b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M10,20220506-2303
12,63cy,2022-07-29,8t. 50min. ,1 stop ZRH ,09:25–19:15,SWISS,"
2.279 kr. ",https://kayak.dk/book/flight?code=SiDia_qyNr.gUEDyXbJuqWKtDGeeN0IhQ.32380.18d34a955750221d8ca115a4c63271a2&h=732a93199d63&sub=E-112f02eec59&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M11,20220506-2303
13,63cy,2022-07-29,8t. 50min. ,1 stop ZRH ,09:25–19:15,"SWISS, Edelweiss Air","
2.409 kr. ",https://kayak.dk/book/flight?code=SiDia_qyNr.ZheJHZqHLmzKJvcpKN_waA.34219.14eeefa0b2f6efd150a6bb2c6da9abbf&h=ca8645e3e9a9&sub=E-1806b77a48b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M12,20220506-2303
14,63cy,2022-07-29,8t. 55min. ,1 stop ATH ,10:15–20:10,"SAS, Aegean Airlines","
2.522 kr. ",https://kayak.dk/book/flight?code=SiDia_qyNr.glFHOAdR1PwEdn9PX-8xhQ.35832.63562c52bd784f1122033c749b332558&h=083f60fc0b2a&sub=E-1fddf39b2f8&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M13,20220506-2303
15,63cy,2022-07-29,11t. 50min. ,1 stop ATH ,10:15–23:05,"SAS, Aegean Airlines","
2.522 kr. ",https://kayak.dk/book/flight?code=SiDia_qyNr.glFHOAdR1PwEdn9PX-8xhQ.35832.1cc7181f16c27ac12647cbea5ec22c1e&h=8bc3b2e0571f&sub=E-1fddf39b2f8&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M14,20220506-2303
16,63cy,2022-07-29,11t. 50min. ,1 stop ATH ,10:15–23:05,"SAS, Aegean Airlines","
2.304 kr. ",https://kayak.dk/book/flight?code=SiDia_qyNr.tb4DAgHpn3sEdn9PX-8xhQ.32728.1cc7181f16c27ac12647cbea5ec22c1e&h=727184988ae4&sub=E-1189fc906d1&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M16,20220506-2303
17,63cy,2022-07-29,8t. 50min. ,1 stop ZRH ,09:25–19:15,"SWISS, Edelweiss Air","
2.409 kr. ",https://kayak.dk/book/flight?code=SiDia_qyNr.ZheJHZqHLmzKJvcpKN_waA.34219.14eeefa0b2f6efd150a6bb2c6da9abbf&h=ca8645e3e9a9&sub=E-1806b77a48b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M17,20220506-2303
18,63cy,2022-07-29,8t. 30min. ,1 stop VIE ,07:05–16:35,Austrian Airlines,"
2.618 kr. ",https://kayak.dk/book/flight?code=SiDia_qyNr.tzkMHu-8yP0.37196.89cf77ecd33db0617e9bb0770b014041&h=65dfab9d2556&sub=E-1fe6633b9da&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M18,20220506-2303
19,63cy,2022-07-29,7t. 40min. ,1 stop MUC ,06:10–14:50,Lufthansa,"
2.658 kr. ",https://kayak.dk/book/flight?code=SiDia_qyNr.ZO8uPiOYZs0.37765.396677e5e331e128dd6bacb66d0f77f2&h=d1292c697b48&sub=E-1c9d07b710e&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M19,20220506-2303
20,63cy,2022-07-29,5t. 50min. ,1 stop ZRH ,20:00–02:50+1,"SWISS, Edelweiss Air","
2.842 kr. ",https://kayak.dk/book/flight?code=SiDia_qyNr.ZheJHZqHLmzKJvcpKN_waA.40372.e53d4f4be1ff747f69f73f34df2cba54&h=370a0aa52080&sub=E-1806b77a48b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M20,20220506-2303
21,63cy,2022-07-29,5t. 45min. ,1 stop VIE ,09:50–16:35,Austrian Airlines,"
2.848 kr. ",https://kayak.dk/book/flight?code=SiDia_qyNr.tzkMHu-8yP0.40464.d81a24d4a39afdfd050d322448772fa1&h=5f4078af2bf3&sub=E-1fe6633b9da&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M21,20220506-2303
22,63cy,2022-07-29,8t. 50min. ,1 stop FRA ,06:20–16:10,Lufthansa,"
2.855 kr. ",https://kayak.dk/book/flight?code=SiDia_qyNr.ZO8uPiOYZs0.40564.6e5539b582c5e81147146a03cd72ad3b&h=d290f015b34f&sub=E-1c9d07b710e&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M22,20220506-2303
23,63cy,2022-07-29,8t. 45min. ,"2 stop FRA, VIE ",14:55–00:40+1,Lufthansa,"
2.883 kr. ",https://kayak.dk/book/flight?code=SiDia_qyNr.ZO8uPiOYZs0.40961.8defb3261da36d207d640ef4bbf3dc1b&h=82320aa29592&sub=E-1ea799c2b64&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M23,20220506-2303
24,63cy,2022-07-29,5t. 50min. ,1 stop ZRH ,20:00–02:50+1,SWISS,"
2.896 kr. ",https://kayak.dk/book/flight?code=SiDia_qyNr.tb4DAgHpn3sEdn9PX-8xhQ.41146.bdf951f5016ed5b6ffc2e74f440a8bf6&h=900102d431d2&sub=E-1189fc906d1&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M24,20220506-2303
25,63cy,2022-07-29,21t. 20min. ,1 stop ATH ,11:15–09:35+1,Aegean Airlines,"
1.110 kr. ",https://kayak.dk/book/flight?code=SiDia_qyNr.0Cx9insxRz2lB60_7nlgXQ.15771.2b5ab186fadef649a0beee63d08b159a&h=481cd0d6d627&sub=E-177ddff7a85&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M25,20220506-2303
26,63cy,2022-07-29,21t. 30min. ,1 stop ATH ,11:15–09:45+1,Aegean Airlines,"
1.121 kr. ",https://kayak.dk/book/flight?code=SiDia_qyNr.ZheJHZqHLmzKJvcpKN_waA.15919.abe4a8b319444edae5395975853df793&h=955490806026&sub=E-1806b77a48b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M26,20220506-2303
27,63cy,2022-07-29,16t. 10min. ,"2 stop WAW, KTW ",15:10–08:20+1,Flere flyselskaber,"
1.255 kr. ",https://kayak.dk/book/flight?code=SiDia_qyNr.47F3EeHCWiIEdn9PX-8xhQ.17824.b7c6aef1542ed12c6937821dec8b8792&h=b98e9d2fbcb4&sub=E-1db6f97c17c&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M27,20220506-2303
28,63cy,2022-07-29,24t. 25min. ,1 stop DUS ,16:00–17:25+1,"airBaltic, Eurowings","
1.745 kr. ",https://kayak.dk/book/flight?code=SiDia_qyNr.ymeFkF3WefslUmhXb1m_VQ.24781.270eff66180ac324de6aba721f1aef7a&h=e7a0f2b4b2c2&sub=E-1f7eb347123&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M28,20220506-2303
