,Destination,Out Date,Out Duration,Out Stops,Out Time,Company names,Price,Url,timestamp
0,63cy,2022-08-07,4t. 05min. ,direkte ,20:35–01:40+1,Wizz Air,"
256 kr. ",https://kayak.dk/s/clickthrough.jsp?ctyp=SponsoredResultAdBooking&ptyp=F&orig=F..RP..M1&plid=5252610&pid=TravellinkBranded_FSR_da_DK&prv=TravellinkBranded_FSR_da_DK&srch=SiCCUS-HO_&ploc=da_DK&atype=SponsoredResult&prc=256.00&cpnid=7068600&xpExt=&aidExt=&lid=TravellinkBranded_FSR_da_DK-SiCCUS-HO_&qorig=Airport:CPH&octid=&qdest=Airport:LCA&qstart=1659844800000&qend=1659844800000&qtravelers=2&qrooms=0&qow=true&qfcc=e&qdctid=32005&qdac=LCA&qshour=-1&qehour=-1&qns=false&qnearby=0&qnearbyo=false&qnearbyd=false&pj=kM5Rp7DLydurTXNTDsiyRg==&ah=1gMbZpu$DIV79xv9pgJry2TvkRI8CKFCaWnT1q8cZ1k&resid=a620903eaca8f11db7ffa3c216b03b0d&bookid=E-1b0f2de0ade&seekProv=TRAVELLINK&trueProv=TRAVELLINK&fid=&rank=1&stid=&qadults=2&qchild=0&_sid_=R-421Evi_W1GhnT9PrAWqrc-KVCOFGa2QTcIFuHRBCEWT3dCljR7ufHVi1jbWlzg4&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M1,20220506-2313
1,63cy,2022-08-07,4t. 05min. ,direkte ,20:35–01:40+1,Wizz Air,"
187 kr. ",https://kayak.dk/book/flight?code=SiCCUS-HO_.18wgSzIaLAlgpzrTH2pViLaYAeeTFjgE.2657.a620903eaca8f11db7ffa3c216b03b0d&h=3b61af202cac&sub=E-1a5dd732813&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M0,20220506-2313
2,63cy,2022-08-07,7t. 55min. ,1 stop ATH ,11:15–20:10,Aegean Airlines,"
641 kr. ",https://kayak.dk/book/flight?code=SiCCUS-HO_.18wgSzIaLAlgpzrTH2pViLaYAeeTFjgE.9101.ab081ea548b26daf9baa3e650cb1ad7b&h=8b15328379dd&sub=E-1a5dd732813&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M1,20220506-2313
3,63cy,2022-08-07,10t. 50min. ,1 stop ATH ,11:15–23:05,Aegean Airlines,"
641 kr. ",https://kayak.dk/book/flight?code=SiCCUS-HO_.18wgSzIaLAlgpzrTH2pViLaYAeeTFjgE.9101.b87a8a6ce70d6c0063e28b960e513faf&h=461d4383d00a&sub=E-1a5dd732813&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M2,20220506-2313
4,63cy,2022-08-07,5t. 50min. ,1 stop ATH ,11:15–18:05,Aegean Airlines,"
798 kr. ",https://kayak.dk/book/flight?code=SiCCUS-HO_.18wgSzIaLAlgpzrTH2pViLaYAeeTFjgE.11331.cf588f65003308483faa1a2d3c52284e&h=13bf72483e3b&sub=E-1a5dd732813&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M3,20220506-2313
5,63cy,2022-08-07,6t. 00min. ,1 stop BEG ,20:20–03:20+1,Air Serbia,"
1.147 kr. ",https://kayak.dk/book/flight?code=SiCCUS-HO_.UwQrSnW3-tbTYwQ_VUUUMA.16297.287b4b801b5c3c6ec86a592dcb5ddff6&h=3788edf13e75&sub=E-1ed3420caa6&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M4,20220506-2313
6,63cy,2022-08-07,13t. 05min. ,1 stop ATH ,11:15–01:20+1,Aegean Airlines,"
641 kr. ",https://kayak.dk/book/flight?code=SiCCUS-HO_.18wgSzIaLAlgpzrTH2pViLaYAeeTFjgE.9101.6e72d57d7883967cf9cd24d56c30c7c7&h=52aadeea3212&sub=E-1a5dd732813&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M5,20220506-2313
7,63cy,2022-08-07,12t. 40min. ,1 stop BEG ,20:20–10:00+1,Air Serbia,"
780 kr. ",https://kayak.dk/book/flight?code=SiCCUS-HO_.ZheJHZqHLmzKJvcpKN_waA.11081.69bd508439fef3a29fb4bd102cf1488e&h=790f9b3905ba&sub=E-1806b77a48b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M6,20220506-2313
8,63cy,2022-08-07,25t. 20min. ,"2 stop FCO, ZAG ",09:35–11:55+1,Ryanair,"
808 kr. ",https://kayak.dk/book/flight?code=SiCCUS-HO_.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.11473.7a689833cd041b2723ddeb95e2c05c46&h=063f2fbdf3b7&sub=E-15fb055c4bb&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M7,20220506-2313
9,63cy,2022-08-07,30t. 30min. ,"2 stop GOT, BLL ",08:00–15:30+1,Flere flyselskaber,"
817 kr. ",https://kayak.dk/book/flight?code=SiCCUS-HO_.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.11601.947901f9d9e5ade3d320798b96aeb60a&h=58127cfc5974&sub=E-16dacc069bf&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M8,20220506-2313
