,Destination,Out Date,Out Duration,Out Stops,Out Time,Company names,Price,Url,timestamp
0,63cy,2022-07-24,6t. 00min. ,1 stop BEG ,20:20–03:20+1,Air Serbia,"
1.338 kr. ",https://kayak.dk/book/flight?code=ShBCIzkvOs.9fdXKKS7VFPX5HxgfjXj60KjG3h1fuZ4.19008.dbbfc4e62a0cbbf3299107246d52b284&h=7496d310c672&sub=E-190543529f2&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M0,20220506-2246
1,63cy,2022-07-24,10t. 50min. ,1 stop ATH ,11:15–23:05,Aegean Airlines,"
1.060 kr. ",https://kayak.dk/book/flight?code=ShBCIzkvOs.OpE0eUgMt9vBDARZyLA7ng.15061.12aa58fe482c3d4ba7ba3777ec2f099a&h=322df61d2bb1&sub=E-198faba617b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M1,20220506-2246
2,63cy,2022-07-24,7t. 55min. ,1 stop ATH ,11:15–20:10,Aegean Airlines,"
1.253 kr. ",https://kayak.dk/book/flight?code=ShBCIzkvOs.OpE0eUgMt9vBDARZyLA7ng.17803.4298c10aff9a0540eebd368bb797cfc4&h=77e49e3fcdf6&sub=E-198faba617b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M2,20220506-2246
3,63cy,2022-07-24,5t. 50min. ,1 stop ATH ,11:15–18:05,Aegean Airlines,"
1.592 kr. ",https://kayak.dk/book/flight?code=ShBCIzkvOs.B02yaTe2fq4.22619.3f6d210655e9d1c0b6e478e23a28197e&h=19c40f256097&sub=E-13c2cdac7f9&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M3,20220506-2246
4,63cy,2022-07-24,7t. 10min. ,1 stop SKG ,07:25–15:35,Aegean Airlines,"
1.849 kr. ",https://kayak.dk/book/flight?code=ShBCIzkvOs.B02yaTe2fq4.26271.23589210944fdbf0ede21b6d4a96c73d&h=81d950f3db89&sub=E-13c2cdac7f9&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M4,20220506-2246
5,63cy,2022-07-24,6t. 50min. ,1 stop AMM ,15:55–23:45,Royal Jordanian,"
2.027 kr. ",https://kayak.dk/book/flight?code=ShBCIzkvOs.fMX_LU8SGCqTYUaMc-KbMA.28800.1ac96e8e421af8d81951bef27837fb30&h=d1fb0d0cfe34&sub=E-14b8eadbcf8&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M5,20220506-2246
6,63cy,2022-07-24,13t. 05min. ,1 stop ATH ,11:15–01:20+1,Aegean Airlines,"
1.060 kr. ",https://kayak.dk/book/flight?code=ShBCIzkvOs.OpE0eUgMt9vBDARZyLA7ng.15061.dfab612e4831419fbf1ae5d68e952266&h=6b2757790b74&sub=E-198faba617b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M6,20220506-2246
7,63cy,2022-07-24,12t. 40min. ,1 stop BEG ,20:20–10:00+1,Air Serbia,"
1.115 kr. ",https://kayak.dk/book/flight?code=ShBCIzkvOs.9fdXKKS7VFPX5HxgfjXj60KjG3h1fuZ4.15837.03869af87704d8b4341a40404c120e66&h=ece6fac8dafa&sub=E-190543529f2&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M7,20220506-2246
8,63cy,2022-07-24,5t. 50min. ,1 stop MUC ,12:45–19:35,Lufthansa,"
2.955 kr. ",https://kayak.dk/book/flight?code=ShBCIzkvOs.ZO8uPiOYZs0.41984.558821f35fa3e916c6b790ad134ff71d&h=1b107a62fade&sub=E-1c9d07b710e&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M8,20220506-2246
9,63cy,2022-07-24,11t. 45min. ,"2 stop SKG, ATH ",07:25–20:10,Aegean Airlines,"
1.944 kr. ",https://kayak.dk/book/flight?code=ShBCIzkvOs.9lYSaCmVMIfX5HxgfjXj60KjG3h1fuZ4.27607.cff61ef3092cc3a66529e90829cd6d40&h=c9dd0e1ecaa0&sub=E-1fb6840c210&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M9,20220506-2246
10,63cy,2022-07-24,11t. 45min. ,"2 stop SKG, ATH ",07:25–20:10,Aegean Airlines,"
1.944 kr. ",https://kayak.dk/book/flight?code=ShBCIzkvOs.9lYSaCmVMIfX5HxgfjXj60KjG3h1fuZ4.27607.2d09ceb36ab85aca7e2e6b24a5183b8b&h=84b7f48b0987&sub=E-1fb6840c210&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M10,20220506-2246
