,Destination,Out Date,Out Duration,Out Stops,Out Time,Company names,Price,Url,timestamp
10,63cy,2022-07-14,7t. 35min. ,1 stop SKG ,07:00–15:35,"SAS, Aegean Airlines","
1.843 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.ZheJHZqHLmzKJvcpKN_waA.26180.ed0dec801e2fcaab7243cea7693491cc&h=7a0a39c1ae51&sub=E-1806b77a48b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M9,20220506-2140
11,63cy,2022-07-14,7t. 35min. ,1 stop SKG ,07:00–15:35,Aegean Airlines,"
1.897 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.18wgSzIaLAlgpzrTH2pViLaYAeeTFjgE.26953.3aa8776c7008de442c9d361d80e83177&h=a168572ebfa9&sub=E-1a5dd732813&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M10,20220506-2140
12,63cy,2022-07-14,9t. 25min. ,"2 stop FRA, ATH ",14:55–01:20+1,Aegean Airlines,"
2.066 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.0Cx9insxRz2lB60_7nlgXQ.29347.a4acb0dd5ff623be4af4746fc03292b4&h=caae0028cfc4&sub=E-177ddff7a85&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M11,20220506-2140
13,63cy,2022-07-14,7t. 40min. ,1 stop MUC ,06:10–14:50,"SAS, Lufthansa","
2.502 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.7e2QikHpsTMDzQq2dWkU9A.35537.fb87a705714aab46019b7ce7ebac9b88&h=95c72793743d&sub=E-1b967d7fc76&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M12,20220506-2140
14,63cy,2022-07-14,7t. 40min. ,1 stop MUC ,06:10–14:50,Lufthansa,"
2.505 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.iQv-fVD2M68vemUm8g9gjQ.35581.5765a8225987a4d97c1150c9dcfc625b&h=a37f66185430&sub=E-1d5a942ca8c&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M13,20220506-2140
15,63cy,2022-07-14,6t. 05min. ,1 stop VIE ,17:35–00:40+1,Austrian Airlines,"
2.713 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.7e2QikHpsTMDzQq2dWkU9A.38536.2efe7852bc5a0aa396360fa8ea468894&h=04bdad7e1783&sub=E-1550e24f803&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M14,20220506-2140
16,63cy,2022-07-14,5t. 45min. ,1 stop VIE ,09:50–16:35,Austrian Airlines,"
2.796 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.7e2QikHpsTMDzQq2dWkU9A.39721.38313dde2128c69ba9e8dc5a0b020cb5&h=83d0d5cad670&sub=E-1550e24f803&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M15,20220506-2140
17,63cy,2022-07-14,6t. 05min. ,1 stop FRA ,19:15–02:20+1,Lufthansa,"
2.902 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.e60g2LFm7BOKtDGeeN0IhQ.41231.674ab3d9e7fe7b06edd7f154ea9b95aa&h=447f1c79db0c&sub=E-12504c486fe&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M16,20220506-2140
18,63cy,2022-07-14,20t. 25min. ,"2 stop WAW, BLQ ",14:00–11:25+1,"Wizz Air, Ryanair","
843 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.11971.868ce97094339482ce7f0f7b1432ab67&h=e551bf181a2c&sub=E-16dacc069bf&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M17,20220506-2140
19,63cy,2022-07-14,12t. 55min. ,"2 stop STN, PSA ",07:15–21:10,Ryanair,"
1.003 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.14244.223570fb2a4b9b9fa0fa217908e00c56&h=e8bae5862b52&sub=E-15fb055c4bb&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M18,20220506-2140
20,63cy,2022-07-14,13t. 15min. ,"2 stop GDN, WAW-WMI ",07:50–22:05,"Ryanair, LOT","
1.024 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.FTZUJ6SC9iEmFcdAejOqIg.14549.896d65db2121f5a411e4aa61e91a27e5&h=623652278f50&_kw_pbranded=true&sub=E-157a97bf000&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M19,20220506-2140
21,63cy,2022-07-14,17t. 50min. ,"2 stop STN, BLQ ",16:35–11:25+1,Ryanair,"
1.092 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.15515.ff41ddeb35ea9230e18c8bdfdc306845&h=dd644267928a&sub=E-15fb055c4bb&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M20,20220506-2140
22,63cy,2022-07-14,13t. 50min. ,"2 stop STN, WMI ",07:15–22:05,Ryanair,"
1.259 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.17888.e98e72a0b20e1692e52e3e58cf4acf60&h=2df609d3e61f&sub=E-15fb055c4bb&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M21,20220506-2140
23,63cy,2022-07-14,15t. 05min. ,"2 stop STN, GDN ",07:15–23:20,Ryanair,"
1.260 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.17895.f5c9e17bf087379cdb9b0f0ec04d1f0c&h=a45425c4f06c&sub=E-15fb055c4bb&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M22,20220506-2140
24,63cy,2022-07-14,14t. 40min. ,"3 stop STN, BGY, ... ",07:15–22:55,"Ryanair, Blue Air","
1.292 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.47F3EeHCWiIEdn9PX-8xhQ.18350.7ccfa394f01fd1347565dcad0ee595df&h=b471f6457f0f&sub=E-1a6d1200c5d&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M23,20220506-2140
25,63cy,2022-07-14,14t. 05min. ,"3 stop GDN, WAW, ... ",07:50–22:55,Flere flyselskaber,"
1.380 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.47F3EeHCWiIEdn9PX-8xhQ.19600.0061d21fd7fc865cd2b617cfb6b2af79&h=e8610346fcdd&sub=E-1cbc5e05294&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M24,20220506-2140
26,63cy,2022-07-14,14t. 40min. ,"2 stop STN-LTN, OTP ",07:15–22:55,Flere flyselskaber,"
1.427 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.47F3EeHCWiIEdn9PX-8xhQ.20268.b2997331a9a0722a803bef7a3157d014&h=be7874bfdc5f&sub=E-1cbc5e05294&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M25,20220506-2140
27,63cy,2022-07-14,10t. 30min. ,"2 stop AMS, PSA ",09:40–21:10,"easyJet, Ryanair","
1.446 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.FTZUJ6SC9iEmFcdAejOqIg.20538.8c97805fea35cc4a7c0b992c4788be8e&h=bb4361abe82b&_kw_pbranded=true&sub=E-134d4d5c2c1&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M26,20220506-2140
28,63cy,2022-07-14,16t. 25min. ,"2 stop BGY, SKG ",21:30–14:55+1,Ryanair,"
1.487 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.FTZUJ6SC9iEmFcdAejOqIg.21120.c3bf9b45ba5abffaa51c790f3dd12d05&h=ee894124f0cf&_kw_pbranded=true&sub=E-1bdbdec9063&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M27,20220506-2140
29,63cy,2022-07-14,16t. 10min. ,1 stop STN ,07:15–00:25+1,Ryanair,"
1.498 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.21277.7c792e911b40ed1b4a7d528e8f5906db&h=6d425115bf3e&sub=E-1bb60be310f&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M28,20220506-2140
30,63cy,2022-07-14,15t. 05min. ,1 stop ATH ,17:30–09:35+1,Aegean Airlines,"
1.503 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.18wgSzIaLAlgpzrTH2pViLaYAeeTFjgE.21355.0d963b013d9d195e3e70e23bf072bf88&h=6bb377207018&sub=E-1a5dd732813&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M29,20220506-2140
31,63cy,2022-07-14,10t. 45min. ,1 stop OTP ,21:40–09:25+1,"Wizz Air, Blue Air","
1.569 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.47F3EeHCWiIEdn9PX-8xhQ.22285.7121718cac0b2629134770e0074874bf&h=e3ab2b097326&sub=E-1db6f97c17c&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M31,20220506-2140
32,63cy,2022-07-14,12t. 40min. ,"2 stop WAW, OTP ",19:45–09:25+1,"LOT, Blue Air","
1.588 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.22562.bc917e493d5f267718abda29b456c87b&h=0f6ad503b13c&sub=E-15e20529e1b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M32,20220506-2140
33,63cy,2022-07-14,14t. 20min. ,1 stop GDN ,08:00–23:20,"SAS, Ryanair","
1.666 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.23671.606a59aa1eb44653fe8544c03e71cfd1&h=9802d9e1473b&sub=E-16dacc069bf&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M33,20220506-2140
34,63cy,2022-07-14,16t. 05min. ,"3 stop VCE, BRI, ... ",18:20–11:25+1,Ryanair,"
1.676 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.FTZUJ6SC9iEmFcdAejOqIg.23813.8d527204932b51e65bb0070f5b3ef1bc&h=926c7ab14679&_kw_pbranded=true&sub=E-136b7bbcf3c&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M34,20220506-2140
35,63cy,2022-07-14,14t. 55min. ,1 stop MAN ,22:35–14:30+1,Ryanair,"
1.688 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.23983.42a720b16d602bbf7152104187dbb312&h=39984524f804&sub=E-1bb60be310f&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M35,20220506-2140
36,63cy,2022-07-14,16t. 10min. ,"2 stop STN, BUD ",22:20–15:30+1,"Ryanair, Wizz Air","
1.711 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.47F3EeHCWiIEdn9PX-8xhQ.24303.e92dd7a6834a282805eeb5020c2ca29d&h=0c2a0c88a2f5&sub=E-1fbbb4c00dc&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M36,20220506-2140
37,63cy,2022-07-14,12t. 35min. ,1 stop LGW-STN ,10:50–00:25+1,"easyJet, Ryanair","
1.736 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.FTZUJ6SC9iEmFcdAejOqIg.24658.ddbe62d0fe13523f709455fa7deb6fac&h=ab7dfb991f5a&_kw_pbranded=true&sub=E-1479b17f317&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M37,20220506-2140
38,63cy,2022-07-14,11t. 10min. ,1 stop WAW-WMI ,09:55–22:05,"LOT, Ryanair","
1.738 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.FTZUJ6SC9iEmFcdAejOqIg.24694.61279fdd605319426019c47aa4626ac9&h=0f4f7f2933a7&_kw_pbranded=true&sub=E-1622230267f&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M38,20220506-2140
39,63cy,2022-07-14,15t. 15min. ,1 stop MAN ,22:15–14:30+1,"easyJet, Ryanair","
1.831 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.26008.94d929f314f5a37254bbde89c843254a&h=968df1e36ff7&sub=E-1f3b3b437da&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M39,20220506-2140
40,63cy,2022-07-14,12t. 50min. ,1 stop VIE ,07:05–20:55,"Austrian Airlines, Wizz Air","
1.913 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.47F3EeHCWiIEdn9PX-8xhQ.27173.78c03102c402aaa8259e751bf7d67c33&h=e555f889806b&sub=E-1fa5d7c6d2b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M40,20220506-2140
41,63cy,2022-07-14,11t. 10min. ,1 stop LGW-STN ,12:15–00:25+1,"Norwegian, Ryanair","
1.961 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.27855.5142f9cfdb567a7c64fb78fb924a29ae&h=7dc5f67488c4&sub=E-1ea73b8c60e&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M41,20220506-2140
42,63cy,2022-07-14,10t. 05min. ,1 stop VIE ,09:50–20:55,"Austrian Airlines, Wizz Air","
1.962 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.47F3EeHCWiIEdn9PX-8xhQ.27869.ea3c2dca37d25aa244e9691f5c949fb0&h=7a0109d0c013&sub=E-1fa5d7c6d2b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M42,20220506-2140
43,63cy,2022-07-14,10t. 20min. ,1 stop VIE ,07:05–18:25,"Austrian Airlines, Ryanair","
1.965 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.FTZUJ6SC9iEmFcdAejOqIg.27919.c5ea846d199e46f88fdc1e0052974929&h=3dbad40423c1&_kw_pbranded=true&sub=E-1b6a4c37760&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M43,20220506-2140
44,63cy,2022-07-14,17t. 40min. ,"2 stop FRA, ATH ",14:55–09:35+1,Aegean Airlines,"
2.066 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.0Cx9insxRz2lB60_7nlgXQ.29347.d19fc143136188d806ee0bb4f8df057b&h=7894018fd0b6&sub=E-177ddff7a85&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M44,20220506-2140
45,63cy,2022-07-14,13t. 40min. ,1 stop ZRH ,20:00–10:40+1,SWISS,"
2.249 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.Nm_k0mFYnq4.31945.d45a05976b668fa6987cf8e32e9e55be&h=635344148b80&sub=E-1c31f65f166&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M45,20220506-2140
46,63cy,2022-07-14,16t. 35min. ,1 stop VIE ,07:05–00:40+1,Austrian Airlines,"
2.297 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.Nm_k0mFYnq4.32628.047606c38d42b6ffa073f5ba49d0dcc3&h=8beee84c375d&sub=E-15fe4fae9be&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M46,20220506-2140
47,63cy,2022-07-14,8t. 30min. ,"2 stop HER, ATH ",00:05–09:35,"Norwegian, Olympic Air","
2.351 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.47F3EeHCWiIEdn9PX-8xhQ.33396.1ca4d00497abb5bee394c2225c56a7b1&h=143f1751c2b5&sub=E-1c8f00d753e&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M47,20220506-2140
48,63cy,2022-07-14,9t. 25min. ,1 stop MAN ,11:10–21:35,easyJet,"
2.379 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.FTZUJ6SC9iEmFcdAejOqIg.33801.374b0fe8ecf1932788ae5f8f2980a594&h=79515ec01bdc&_kw_pbranded=true&sub=E-1523c3b93ad&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M48,20220506-2140
49,63cy,2022-07-14,11t. 20min. ,1 stop LHR-LGW ,07:05–19:25,British Airways,"
2.508 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.ZheJHZqHLmzKJvcpKN_waA.35622.eed5e73ab31f6450bbd4f149fd5f2fd1&h=f8e56c1dd821&sub=E-1d2099c38ee&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M49,20220506-2140
50,63cy,2022-07-14,10t. 25min. ,1 stop FRA ,14:55–02:20+1,"SAS, Lufthansa","
2.550 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.tb4DAgHpn3sEdn9PX-8xhQ.36223.af0076faebf97e912b4ab3b44f0344bf&h=a94390b2d6f4&sub=E-1f362ba9083&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M50,20220506-2140
51,63cy,2022-07-14,13t. 25min. ,1 stop FRA ,11:55–02:20+1,"SAS, Lufthansa","
2.550 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.tb4DAgHpn3sEdn9PX-8xhQ.36223.55887696cc089e5407299b20e1ed1a9f&h=9bfa681413de&sub=E-1f362ba9083&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M51,20220506-2140
52,63cy,2022-07-14,13t. 50min. ,1 stop VIE ,09:50–00:40+1,Austrian Airlines,"
2.570 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.Nm_k0mFYnq4.36514.1cb9101baded291ab671988020caec48&h=4281b85c1f03&sub=E-15fe4fae9be&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M52,20220506-2140
53,63cy,2022-07-14,8t. 30min. ,1 stop VIE ,07:05–16:35,Austrian Airlines,"
2.713 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.7e2QikHpsTMDzQq2dWkU9A.38536.918303643d75a9fce83aa18e9f41b809&h=1f3f0654a625&sub=E-1550e24f803&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M53,20220506-2140
54,63cy,2022-07-14,10t. 35min. ,1 stop LHR ,13:45–01:20+1,British Airways,"
2.717 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.Nm_k0mFYnq4.38593.6928888bc7ad8e01419c8275afec0c45&h=4c6bfc068891&sub=E-10e018459ad&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M54,20220506-2140
55,63cy,2022-07-14,13t. 25min. ,1 stop FRA ,11:55–02:20+1,Lufthansa,"
2.789 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.e60g2LFm7BOKtDGeeN0IhQ.39626.05950e7f2c6e080ca581a62dfffeff3e&h=c4b0475d1058&sub=E-12504c486fe&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M55,20220506-2140
56,63cy,2022-07-14,13t. 20min. ,"2 stop MUC, ATH ",08:45–23:05,Aegean Airlines,"
2.797 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.tb4DAgHpn3sEdn9PX-8xhQ.39740.b5ba845ed8ab6db4d9569d369ab0e0fd&h=9cea8a53a9dc&sub=E-1189fc906d1&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M56,20220506-2140
57,63cy,2022-07-14,15t. 35min. ,"2 stop MUC, ATH ",08:45–01:20+1,Aegean Airlines,"
2.797 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.tb4DAgHpn3sEdn9PX-8xhQ.39740.3acc9a92218660e638be64a84cffeab0&h=669f303e126d&sub=E-1189fc906d1&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M57,20220506-2140
58,63cy,2022-07-14,15t. 55min. ,1 stop LHR ,20:50–13:45+1,British Airways,"
2.827 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.iQv-fVD2M68vemUm8g9gjQ.40166.066c58bdf61fe999bea209e7efb5a020&h=41c6b492e407&sub=E-104c662495c&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M58,20220506-2140
59,63cy,2022-07-14,10t. 25min. ,1 stop FRA ,14:55–02:20+1,Lufthansa,"
2.874 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.e60g2LFm7BOKtDGeeN0IhQ.40826.383ff991a17b6b72dd188b225dec06bf&h=d93a9debac0e&sub=E-12504c486fe&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M59,20220506-2140
60,63cy,2022-07-14,8t. 45min. ,"2 stop FRA, VIE ",14:55–00:40+1,Lufthansa,"
2.883 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.ZO8uPiOYZs0.40961.cd74298c4c0abd18688a32c6426bc0ac&h=c378eca2ff6b&sub=E-1ea799c2b64&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M60,20220506-2140
61,63cy,2022-07-14,11t. 45min. ,"2 stop FRA, VIE ",11:55–00:40+1,Lufthansa,"
2.883 kr. ",https://kayak.dk/book/flight?code=SfCCG2uMV5.ysfH673XYZnX5HxgfjXj60KjG3h1fuZ4.40961.c3973772f0943cf575e63e6ae63844c9&h=c3c6ebf340b5&sub=E-1fac8908b93&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M61,20220506-2140
