,Destination,Out Date,Out Duration,Out Stops,Out Time,Company names,Price,Url,timestamp
0,63cy,2022-08-10,6t. 50min. ,1 stop ATH ,17:30–01:20+1,Aegean Airlines,"
875 kr. ",https://kayak.dk/book/flight?code=SiBiIwksR0.OpE0eUgMt9vBDARZyLA7ng.12432.128a5d503431393b4f31f89c4bfa1408&h=a4073674ff2b&sub=E-198faba617b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M0,20220506-2322
1,63cy,2022-08-10,15t. 05min. ,1 stop ATH ,17:30–09:35+1,Aegean Airlines,"
710 kr. ",https://kayak.dk/book/flight?code=SiBiIwksR0.OpE0eUgMt9vBDARZyLA7ng.10088.adb1d05c490fbd5e542c387cd92408e6&h=e99ee235d5b9&sub=E-198faba617b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M1,20220506-2322
2,63cy,2022-08-10,15t. 15min. ,1 stop RIX ,19:30–11:45+1,airBaltic,"
1.020 kr. ",https://kayak.dk/book/flight?code=SiBiIwksR0.LA19DP6M3aQ.14482.6ca1b7b62d4f0e191c2276158e032a2d&h=2a99d876b0dc&sub=E-12945ff2ad7&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M2,20220506-2322
3,63cy,2022-08-10,15t. 15min. ,1 stop ATH ,17:30–09:45+1,Aegean Airlines,"
1.121 kr. ",https://kayak.dk/book/flight?code=SiBiIwksR0.ZheJHZqHLmzKJvcpKN_waA.15919.ab7c9f18a6f62aeea4658dd332bc0e29&h=22d3fecd32bb&sub=E-1806b77a48b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M3,20220506-2322
4,63cy,2022-08-10,8t. 45min. ,"2 stop FRA, VIE ",14:55–00:40+1,Lufthansa,"
1.952 kr. ",https://kayak.dk/book/flight?code=SiBiIwksR0.ZO8uPiOYZs0.27734.344af74e6133c70f747e0f37f17f89bc&h=0a5bdd6e85e3&sub=E-1ea799c2b64&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M4,20220506-2322
5,63cy,2022-08-10,5t. 40min. ,1 stop ATH ,08:10–14:50,"SAS, Aegean Airlines","
2.323 kr. ",https://kayak.dk/book/flight?code=SiBiIwksR0.ZheJHZqHLmzKJvcpKN_waA.33001.c7a75f2249444d08269ac77fb61a00e2&h=63ddecbc9901&sub=E-1806b77a48b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M5,20220506-2322
6,63cy,2022-08-10,5t. 45min. ,1 stop VIE ,09:50–16:35,Austrian Airlines,"
2.350 kr. ",https://kayak.dk/book/flight?code=SiBiIwksR0.tzkMHu-8yP0.33389.98483ef3bda03fcbfb3175245c7a039c&h=6f7b754cc1b1&sub=E-1fe6633b9da&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M6,20220506-2322
7,63cy,2022-08-10,6t. 05min. ,1 stop VIE ,17:35–00:40+1,Austrian Airlines,"
2.559 kr. ",https://kayak.dk/book/flight?code=SiBiIwksR0.tzkMHu-8yP0.36358.9198fc3e5342cb3ecded41255eba00fd&h=52254e6f24a5&sub=E-1fe6633b9da&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M7,20220506-2322
8,63cy,2022-08-10,20t. 20min. ,1 stop ATH ,17:30–14:50+1,Aegean Airlines,"
983 kr. ",https://kayak.dk/book/flight?code=SiBiIwksR0.glFHOAdR1PwEdn9PX-8xhQ.13967.a74c888ba03e5b48c529cdf0140ea433&h=2a7cd59bd5ae&sub=E-1fddf39b2f8&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M8,20220506-2322
9,63cy,2022-08-10,23t. 35min. ,1 stop ATH ,17:30–18:05+1,Aegean Airlines,"
983 kr. ",https://kayak.dk/book/flight?code=SiBiIwksR0.glFHOAdR1PwEdn9PX-8xhQ.13967.28ab7735c3d4dc477d3e983ccd464556&h=1a7fba80cd7f&sub=E-1fddf39b2f8&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M9,20220506-2322
10,63cy,2022-08-10,15t. 55min. ,"2 stop OSL, ATH ",23:00–15:55+1,"SAS, TUS Airways","
1.517 kr. ",https://kayak.dk/book/flight?code=SiBiIwksR0.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.21554.6f1b6dfcc6991c62cec14cb9776a07b3&h=4535603d7aca&sub=E-15e20529e1b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M10,20220506-2322
11,63cy,2022-08-10,16t. 55min. ,"2 stop OSL, ATH ",22:00–15:55+1,"SAS, TUS Airways","
1.517 kr. ",https://kayak.dk/book/flight?code=SiBiIwksR0.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.21554.dfa85a22feaac8e5b3ca8cec20efec6d&h=b58137b49045&sub=E-15e20529e1b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M11,20220506-2322
12,63cy,2022-08-10,16t. 00min. ,1 stop DUS ,20:10–13:10+1,Eurowings,"
1.831 kr. ",https://kayak.dk/book/flight?code=SiBiIwksR0.G9QQN_lF2QPBDARZyLA7ng.26015.7c998e7e14d4a0bb0a79aa951752cd1b&h=db5e8fe2dbf2&sub=E-11cdb8b1026&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M12,20220506-2322
13,63cy,2022-08-10,11t. 45min. ,"2 stop FRA, VIE ",11:55–00:40+1,Lufthansa,"
1.952 kr. ",https://kayak.dk/book/flight?code=SiBiIwksR0.ZO8uPiOYZs0.27734.c9174aaa724f7a19913087130a03baa1&h=62588313a8d4&sub=E-1ea799c2b64&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M13,20220506-2322
14,63cy,2022-08-10,14t. 05min. ,"2 stop FRA, VIE ",09:35–00:40+1,Lufthansa,"
1.952 kr. ",https://kayak.dk/book/flight?code=SiBiIwksR0.ZO8uPiOYZs0.27734.3d6bbbd0eeeb1f39fbf12b9b899cdf67&h=dde9794a10be&sub=E-1ea799c2b64&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M14,20220506-2322
15,63cy,2022-08-10,7t. 40min. ,1 stop MUC ,06:10–14:50,Lufthansa,"
2.579 kr. ",https://kayak.dk/book/flight?code=SiBiIwksR0.ZO8uPiOYZs0.36642.0fc4aec8fcc4d22a3e69bccf3ddbf270&h=ff46ec50cd48&sub=E-1c9d07b710e&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M16,20220506-2322
16,63cy,2022-08-10,8t. 55min. ,1 stop ATH ,08:10–18:05,"SAS, Aegean Airlines","
3.296 kr. ",https://kayak.dk/book/flight?code=SiBiIwksR0.ZheJHZqHLmzKJvcpKN_waA.46826.b0a1cc8f30923e2223b989b1a58fc07a&h=405ee0b27871&sub=E-1806b77a48b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M17,20220506-2322
17,63cy,2022-08-10,22t. 15min. ,1 stop ZRH ,20:00–19:15+1,SWISS,"
1.675 kr. ",https://kayak.dk/book/flight?code=SiBiIwksR0.k__A2aLI5Kc.23798.f149328c997e557b70b910027d87c7df&h=6e35435e3b53&sub=E-1f00442dadf&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M18,20220506-2322
18,63cy,2022-08-10,21t. 05min. ,"2 stop ATH, SKG ",17:30–15:35+1,Aegean Airlines,"
1.725 kr. ",https://kayak.dk/book/flight?code=SiBiIwksR0.9lYSaCmVMIfX5HxgfjXj60KjG3h1fuZ4.24496.f2d4426f896d33d38b878662f51f2eb2&h=707b57683a6f&sub=E-1fb6840c210&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M19,20220506-2322
19,63cy,2022-08-10,17t. 30min. ,"2 stop MUC, VIE ",06:10–00:40+1,Lufthansa,"
1.907 kr. ",https://kayak.dk/book/flight?code=SiBiIwksR0.ysfH673XYZnX5HxgfjXj60KjG3h1fuZ4.27095.49a36ee428156040e73473e5f93b4aca&h=b53922e083b6&sub=E-1fac8908b93&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M20,20220506-2322
20,63cy,2022-08-10,17t. 20min. ,"2 stop FRA, VIE ",06:20–00:40+1,Lufthansa,"
1.952 kr. ",https://kayak.dk/book/flight?code=SiBiIwksR0.ysfH673XYZnX5HxgfjXj60KjG3h1fuZ4.27734.d8b609dcb2ff7d2e57b6dd4ef97a6f4f&h=a9fa5f28de01&sub=E-1fac8908b93&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M21,20220506-2322
21,63cy,2022-08-10,17t. 20min. ,"2 stop FRA, VIE ",06:20–00:40+1,Lufthansa,"
1.952 kr. ",https://kayak.dk/book/flight?code=SiBiIwksR0.ysfH673XYZnX5HxgfjXj60KjG3h1fuZ4.27734.b6131f34d35487621b51e79a5041319e&h=6a93d34350cd&sub=E-1fac8908b93&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M22,20220506-2322
22,63cy,2022-08-10,17t. 20min. ,"2 stop FRA, VIE ",06:20–00:40+1,Lufthansa,"
1.952 kr. ",https://kayak.dk/book/flight?code=SiBiIwksR0.ysfH673XYZnX5HxgfjXj60KjG3h1fuZ4.27734.38570d55c8310b8cd8571e4166909088&h=6a2d7b15a2c3&sub=E-1fac8908b93&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M23,20220506-2322
23,63cy,2022-08-10,17t. 20min. ,"2 stop FRA, VIE ",06:20–00:40+1,Lufthansa,"
1.952 kr. ",https://kayak.dk/book/flight?code=SiBiIwksR0.ysfH673XYZnX5HxgfjXj60KjG3h1fuZ4.27734.629069bd548f61046b32b295c792d719&h=b02f305a9532&sub=E-1fac8908b93&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M24,20220506-2322
24,63cy,2022-08-10,32t. 45min. ,"2 stop FRA, VIE ",14:55–00:40+2,Lufthansa,"
1.952 kr. ",https://kayak.dk/book/flight?code=SiBiIwksR0.ysfH673XYZnX5HxgfjXj60KjG3h1fuZ4.27734.fb32d527411f37f12396a84cf3360e69&h=b288a218d185&sub=E-1fac8908b93&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M25,20220506-2322
25,63cy,2022-08-10,28t. 10min. ,"2 stop MUC, VIE ",19:30–00:40+2,Lufthansa,"
1.958 kr. ",https://kayak.dk/book/flight?code=SiBiIwksR0.ysfH673XYZnX5HxgfjXj60KjG3h1fuZ4.27819.c79a41e90a434ac15c88c46f644b91a6&h=4697c9bef0c2&sub=E-1fac8908b93&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M26,20220506-2322
26,63cy,2022-08-10,23t. 50min. ,"2 stop MUC, ATH ",08:45–09:35+1,Aegean Airlines,"
2.042 kr. ",https://kayak.dk/book/flight?code=SiBiIwksR0.9lYSaCmVMIfX5HxgfjXj60KjG3h1fuZ4.29002.ef2325afe24df0b195fb13ab6efa0152&h=233d48618356&sub=E-1fb6840c210&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M27,20220506-2322
27,63cy,2022-08-10,25t. 05min. ,"2 stop MUC, ATH ",12:45–14:50+1,Aegean Airlines,"
2.042 kr. ",https://kayak.dk/book/flight?code=SiBiIwksR0.9lYSaCmVMIfX5HxgfjXj60KjG3h1fuZ4.29002.9168d0568ebb127ce2bc48d3c47614dd&h=123b2158b641&sub=E-1fb6840c210&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M28,20220506-2322
28,63cy,2022-08-10,26t. 25min. ,"2 stop MUC, ATH ",06:10–09:35+1,Aegean Airlines,"
2.042 kr. ",https://kayak.dk/book/flight?code=SiBiIwksR0.9lYSaCmVMIfX5HxgfjXj60KjG3h1fuZ4.29002.6862f38f2a5db2bfe2b57a246a819f42&h=d679b954cb90&sub=E-1fb6840c210&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M29,20220506-2322
29,63cy,2022-08-10,26t. 25min. ,"2 stop MUC, ATH ",06:10–09:35+1,Aegean Airlines,"
2.042 kr. ",https://kayak.dk/book/flight?code=SiBiIwksR0.9lYSaCmVMIfX5HxgfjXj60KjG3h1fuZ4.29002.38256046c977a23aa5b79ce882ee2f10&h=2fc5bc359264&sub=E-1fb6840c210&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M30,20220506-2322
