,Destination,Out Date,Out Duration,Out Stops,Out Time,Company names,Price,Url,timestamp
0,63cy,2022-08-12,21t. 30min. ,1 stop ATH ,11:15–09:45+1,Aegean Airlines,"
991 kr. ",https://kayak.dk/s/clickthrough.jsp?ctyp=SponsoredResultAdBooking&ptyp=F&orig=F..RP..M1&plid=9965447&pid=MyTrip_FSR_da_DK&prv=MyTrip_FSR_da_DK&srch=SiCCr3nr33&ploc=da_DK&atype=SponsoredResult&prc=991.00&cpnid=7073550&xpExt=&aidExt=&lid=MyTrip_FSR_da_DK-SiCCr3nr33&qorig=Airport:CPH&octid=&qdest=Airport:LCA&qstart=1660276800000&qend=1660276800000&qtravelers=2&qrooms=0&qow=true&qfcc=e&qdctid=32005&qdac=LCA&qshour=-1&qehour=-1&qns=false&qnearby=0&qnearbyo=false&qnearbyd=false&pj=fEOIOOjpbH4OJ1TGW57whw==&ah=R0U8VlPspxGXPUKqc$0nz26u6lkSlb1END_1Y3bsN9Y&resid=1996deac972681dc6270c05c9090a0ee&bookid=E-1189fc906d1&seekProv=SEAT24&trueProv=SEAT24&fid=&rank=1&stid=&qadults=2&qchild=0&_sid_=R-421Evi_W1GhnT9PrAWqrc-KVCOFGa2QTcIFuHRBCEWT3dCljR7ufHVi1jbWlzg4&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M1,20220506-2329
1,63cy,2022-08-12,5t. 50min. ,1 stop ATH ,11:15–18:05,Aegean Airlines,"
710 kr. ",https://kayak.dk/book/flight?code=SiCCr3nr33.OpE0eUgMt9vBDARZyLA7ng.10088.319de1656a6a3943ab1fa18bbfa3d4ce&h=29e0219d26fe&sub=E-198faba617b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M0,20220506-2329
2,63cy,2022-08-12,7t. 55min. ,1 stop ATH ,11:15–20:10,Aegean Airlines,"
869 kr. ",https://kayak.dk/book/flight?code=SiCCr3nr33.tYUOhBwwtNbTYwQ_VUUUMA.12340.6302204f35697cb5fa7916873d0e7327&h=cd369da2da28&sub=E-1a3a0167fd0&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M1,20220506-2329
3,63cy,2022-08-12,10t. 50min. ,1 stop ATH ,11:15–23:05,Aegean Airlines,"
710 kr. ",https://kayak.dk/book/flight?code=SiCCr3nr33.OpE0eUgMt9vBDARZyLA7ng.10088.47f8512feed1ad3327d9bfec671588de&h=b67a96799c78&sub=E-198faba617b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M2,20220506-2329
4,63cy,2022-08-12,13t. 05min. ,1 stop ATH ,11:15–01:20+1,Aegean Airlines,"
710 kr. ",https://kayak.dk/book/flight?code=SiCCr3nr33.OpE0eUgMt9vBDARZyLA7ng.10088.46e8b11f09271bfc5613301f6ef7e43f&h=55e2ba85a534&sub=E-198faba617b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M3,20220506-2329
5,63cy,2022-08-12,11t. 25min. ,1 stop ATH ,11:10–23:35,"SAS, TUS Airways","
1.336 kr. ",https://kayak.dk/book/flight?code=SiCCr3nr33.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.18982.63fb1244924175be0aad38c1b8c3afa8&h=f199a6b8917f&sub=E-15e20529e1b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M4,20220506-2329
6,63cy,2022-08-12,13t. 05min. ,1 stop PRG ,20:10–10:15+1,Eurowings,"
1.405 kr. ",https://kayak.dk/book/flight?code=SiCCr3nr33.-COZ-Slz34a7ImCnqdurig.19952.6150066af1ae554afd51d30bc9acc04a&h=6753340354cf&sub=E-164a9200d75&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M5,20220506-2329
7,63cy,2022-08-12,7t. 30min. ,1 stop AMS ,11:30–20:00,KLM,"
2.124 kr. ",https://kayak.dk/book/flight?code=SiCCr3nr33.i8CATpNSsfE.30178.19fd0ee981dcb61af80250349e44307d&h=da02624a5296&sub=E-18880e8ed14&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M6,20220506-2329
8,63cy,2022-08-12,5t. 45min. ,1 stop ATH ,16:20–23:05,"SAS, Aegean Airlines","
2.323 kr. ",https://kayak.dk/book/flight?code=SiCCr3nr33.-COZ-Slz34a7ImCnqdurig.33001.5ff78975a886af44d8955f2d4d1cd22d&h=b18b2a643b85&sub=E-164a9200d75&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M7,20220506-2329
9,63cy,2022-08-12,6t. 05min. ,1 stop VIE ,17:35–00:40+1,Austrian Airlines,"
2.398 kr. ",https://kayak.dk/book/flight?code=SiCCr3nr33.tzkMHu-8yP0.34071.f02667ccdef3c44a9071821f5bcdadd8&h=45b0d9bda3ed&sub=E-1fe6633b9da&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M8,20220506-2329
10,63cy,2022-08-12,5t. 50min. ,1 stop ZRH ,20:00–02:50+1,"SWISS, Edelweiss Air","
2.409 kr. ",https://kayak.dk/book/flight?code=SiCCr3nr33.-COZ-Slz34a7ImCnqdurig.34219.68e12f3f69658ee2127130140d17f207&h=57e7201e8f10&sub=E-164a9200d75&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M9,20220506-2329
11,63cy,2022-08-12,5t. 50min. ,1 stop ZRH ,20:00–02:50+1,SWISS,"
2.488 kr. ",https://kayak.dk/book/flight?code=SiCCr3nr33.aXx7J4vJD0cDzQq2dWkU9A.35349.86193c9d07554ba283c3a9e45e6ef749&h=6e4394f1408c&sub=E-159a5c66abf&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M10,20220506-2329
12,63cy,2022-08-12,21t. 30min. ,1 stop ATH ,11:15–09:45+1,Aegean Airlines,"
947 kr. ",https://kayak.dk/book/flight?code=SiCCr3nr33.ZheJHZqHLmzKJvcpKN_waA.13449.1996deac972681dc6270c05c9090a0ee&h=990595627610&sub=E-1806b77a48b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M11,20220506-2329
13,63cy,2022-08-12,21t. 20min. ,1 stop ATH ,11:15–09:35+1,Aegean Airlines,"
1.087 kr. ",https://kayak.dk/book/flight?code=SiCCr3nr33.9lYSaCmVMIfX5HxgfjXj60KjG3h1fuZ4.15436.a121135746424db4a3d6ecaf12886dca&h=e9109c2dc853&sub=E-1fb6840c210&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M12,20220506-2329
14,63cy,2022-08-12,13t. 00min. ,"2 stop BEG, ATH ",09:35–23:35,"Air Serbia, TUS Airways","
1.530 kr. ",https://kayak.dk/book/flight?code=SiCCr3nr33.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.21731.206327d9acaa6846c86a2f8c3d70de1c&h=3d6f6d565c01&sub=E-15e20529e1b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M13,20220506-2329
15,63cy,2022-08-12,12t. 50min. ,1 stop BCN ,10:45–00:35+1,Vueling,"
1.628 kr. ",https://kayak.dk/book/flight?code=SiCCr3nr33.ymeFkF3WefslUmhXb1m_VQ.23117.b0a7ea99915c05e78cbf891fe14cb0fc&h=7ae27b87ffca&sub=E-1f7eb347123&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M14,20220506-2329
16,63cy,2022-08-12,13t. 05min. ,1 stop PRG ,20:10–10:15+1,Eurowings,"
1.405 kr. ",https://kayak.dk/book/flight?code=SiCCr3nr33.ZheJHZqHLmzKJvcpKN_waA.19952.6150066af1ae554afd51d30bc9acc04a&h=7b55041d9a98&sub=E-1806b77a48b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M15,20220506-2329
17,63cy,2022-08-12,13t. 00min. ,"2 stop BEG, ATH ",09:35–23:35,"Air Serbia, TUS Airways","
1.530 kr. ",https://kayak.dk/book/flight?code=SiCCr3nr33.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.21731.206327d9acaa6846c86a2f8c3d70de1c&h=3d6f6d565c01&sub=E-15e20529e1b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M16,20220506-2329
18,63cy,2022-08-12,13t. 00min. ,1 stop AMS ,06:00–20:00,KLM,"
2.124 kr. ",https://kayak.dk/book/flight?code=SiCCr3nr33.i8CATpNSsfE.30178.ab7b082ffc13436241d3bc5f3169a56e&h=c4d24987def0&sub=E-18880e8ed14&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M17,20220506-2329
19,63cy,2022-08-12,10t. 55min. ,1 stop ATH ,11:10–23:05,"SAS, Aegean Airlines","
2.306 kr. ",https://kayak.dk/book/flight?code=SiCCr3nr33.tb4DAgHpn3sEdn9PX-8xhQ.32764.3aa0e969460f73b0ffcc43227cd67db1&h=1c03c3523950&sub=E-1189fc906d1&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M18,20220506-2329
20,63cy,2022-08-12,8t. 50min. ,1 stop ZRH ,09:25–19:15,"SWISS, Edelweiss Air","
2.409 kr. ",https://kayak.dk/book/flight?code=SiCCr3nr33.ZheJHZqHLmzKJvcpKN_waA.34219.280ab65efa24ecd76964d218ccd9d23e&h=d4ea29d408e7&sub=E-1806b77a48b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M19,20220506-2329
21,63cy,2022-08-12,8t. 50min. ,1 stop ZRH ,09:25–19:15,SWISS,"
2.419 kr. ",https://kayak.dk/book/flight?code=SiCCr3nr33.glFHOAdR1PwEdn9PX-8xhQ.34369.34e9f4f95d10e56bdfcf451b01c22389&h=6303a35a3973&sub=E-1fddf39b2f8&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M20,20220506-2329
22,63cy,2022-08-12,11t. 45min. ,"2 stop FRA, VIE ",11:55–00:40+1,Lufthansa,"
2.436 kr. ",https://kayak.dk/book/flight?code=SiCCr3nr33.ZO8uPiOYZs0.34611.5a33bacfd6a8f99e51d0690d36347fae&h=b1db93171c50&sub=E-1ea799c2b64&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M21,20220506-2329
