,Destination,Out Date,Out Duration,Out Stops,Out Time,Company names,Price,Url,timestamp
10,63cy,2022-07-25,7t. 40min. ,"2 stop MUC, ATH ",06:10–14:50,"Lufthansa, Aegean Airlines","
3.366 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.G9QQN_lF2QPBDARZyLA7ng.47824.67e727525259a1cfaf0d646038460939&h=e78392d959d8&sub=E-1640b1f6c63&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M10,20220506-2249
11,63cy,2022-07-25,5t. 45min. ,1 stop VIE ,09:50–16:35,Austrian Airlines,"
4.496 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.tzkMHu-8yP0.63878.f4d19c9c144169b7fa77787c98c88b59&h=a64b5fbda439&sub=E-1fe6633b9da&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M11,20220506-2249
12,63cy,2022-07-25,21t. 10min. ,1 stop ATH ,11:25–09:35+1,Aegean Airlines,"
1.266 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.9lYSaCmVMIfX5HxgfjXj60KjG3h1fuZ4.17973.c6151acb0793817327d49000a9266123&h=ab89e27aeb71&sub=E-1fb6840c210&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M12,20220506-2249
13,63cy,2022-07-25,19t. 05min. ,"2 stop RIX, ATH ",19:30–15:35+1,"airBaltic, TUS Airways","
1.510 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.e60g2LFm7BOKtDGeeN0IhQ.21447.7532e0201a4aef2bb673c04569c6406b&h=02fd62a3d91d&sub=E-130252be3ea&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M13,20220506-2249
14,63cy,2022-07-25,16t. 35min. ,"2 stop OSL, ATH ",22:00–15:35+1,"SAS, TUS Airways","
1.870 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.e60g2LFm7BOKtDGeeN0IhQ.26562.fc9b46575918aea81fbb08e9698dd58f&h=81e9c536e1b4&sub=E-130252be3ea&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M14,20220506-2249
15,63cy,2022-07-25,18t. 10min. ,"2 stop MUC, ATH ",06:10–01:20+1,Aegean Airlines,"
2.197 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.tb4DAgHpn3sEdn9PX-8xhQ.31215.75a2b1868577d76eb0d9f206cfecbeaa&h=070eb58b3584&sub=E-1189fc906d1&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M16,20220506-2249
16,63cy,2022-07-25,15t. 35min. ,"2 stop ARN, ATH ",23:00–15:35+1,"SAS, TUS Airways","
2.441 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.RX7w4XG0_ZINUvH8T-y68A.34674.dc7b563f05f420307f5ae82c4013072d&h=eceb02af0437&sub=E-17427c483ea&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M17,20220506-2249
17,63cy,2022-07-25,16t. 35min. ,1 stop VIE ,07:05–00:40+1,Austrian Airlines,"
2.610 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.tzkMHu-8yP0.37083.f3cbb7114779f522d03dee2667f8693b&h=c3b2f6aa3976&sub=E-1fe6633b9da&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M18,20220506-2249
18,63cy,2022-07-25,17t. 30min. ,"2 stop MUC, VIE ",06:10–00:40+1,Lufthansa,"
2.838 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.ysfH673XYZnX5HxgfjXj60KjG3h1fuZ4.40322.8d50414cccd63b176c434d227ce0c775&h=a3c1beea2717&sub=E-1fac8908b93&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M19,20220506-2249
19,63cy,2022-07-25,11t. 45min. ,"2 stop FRA, VIE ",11:55–00:40+1,Lufthansa,"
2.883 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.ZO8uPiOYZs0.40961.3d7d6b77f19b124b01994b0717f4f649&h=44bed6c579af&sub=E-1ea799c2b64&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M20,20220506-2249
20,63cy,2022-07-25,17t. 20min. ,"2 stop FRA, VIE ",06:20–00:40+1,Lufthansa,"
2.883 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.ysfH673XYZnX5HxgfjXj60KjG3h1fuZ4.40961.d589a1c8fe77d6c6469b31195332fd47&h=b8940e09419c&sub=E-1fac8908b93&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M21,20220506-2249
21,63cy,2022-07-25,13t. 50min. ,1 stop VIE ,09:50–00:40+1,Austrian Airlines,"
3.293 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.tzkMHu-8yP0.46787.ac07992b7a8403e17710aefe0759145e&h=76e81de75e55&sub=E-1fe6633b9da&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M22,20220506-2249
22,63cy,2022-07-25,10t. 55min. ,"2 stop MUC, VIE ",12:45–00:40+1,Lufthansa,"
3.383 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.ZO8uPiOYZs0.48065.6b3c78f6b896dfa331a2d689310de177&h=edddc8a07933&sub=E-1ea799c2b64&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M23,20220506-2249
23,63cy,2022-07-25,14t. 00min. ,"2 stop FRA, VIE ",09:40–00:40+1,Lufthansa,"
3.428 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.ZO8uPiOYZs0.48705.4ba1ebd49594567dde81b4ff1179ae82&h=6ae7be6923e9&sub=E-1ea799c2b64&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M24,20220506-2249
24,63cy,2022-07-25,8t. 50min. ,1 stop FRA ,06:20–16:10,Lufthansa,"
4.659 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.ZO8uPiOYZs0.66194.978af1b77f976c8ad384417997b3a355&h=77caa29245ef&sub=E-1c9d07b710e&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M25,20220506-2249
25,63cy,2022-07-25,7t. 40min. ,1 stop MUC ,06:10–14:50,Lufthansa,"
5.200 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.ZO8uPiOYZs0.73881.7985db1b61b34ab6ef4cebc53ac83c50&h=d17580fb7654&sub=E-1c9d07b710e&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M26,20220506-2249
26,63cy,2022-07-25,7t. 10min. ,1 stop ATH ,11:25–19:35,Aegean Airlines,"
5.469 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.RX7w4XG0_ZINUvH8T-y68A.77698.230a49a2669e74a501064b0c8d31a555&h=e52b04521e6a&sub=E-17427c483ea&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M27,20220506-2249
27,63cy,2022-07-25,35t. 10min. ,"2 stop ATH, SKG ",11:25–23:35+1,Aegean Airlines,"
1.918 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.9lYSaCmVMIfX5HxgfjXj60KjG3h1fuZ4.27244.4dbbd0875c7ed9c2f5a6c741934dcc43&h=f045b71816bc&sub=E-1fb6840c210&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M28,20220506-2249
28,63cy,2022-07-25,35t. 10min. ,"2 stop ATH, SKG ",11:25–23:35+1,Aegean Airlines,"
1.918 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.9lYSaCmVMIfX5HxgfjXj60KjG3h1fuZ4.27244.6aad2e03f000f2cb8a2749f2d68fb0b3&h=06fec7b254c3&sub=E-1fb6840c210&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M29,20220506-2249
29,63cy,2022-07-25,35t. 10min. ,"2 stop ATH, SKG ",11:25–23:35+1,Aegean Airlines,"
1.918 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.9lYSaCmVMIfX5HxgfjXj60KjG3h1fuZ4.27244.ee650eef876c6a260ee6d7cc224e035e&h=6f9dc068f760&sub=E-1fb6840c210&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M30,20220506-2249
30,63cy,2022-07-25,21t. 55min. ,"2 stop BGY, OTP ",22:25–21:20+1,"Ryanair, Blue Air","
770 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.47F3EeHCWiIEdn9PX-8xhQ.10940.93cc385c79151379a11792d31987f994&h=4a1eb5a82138&sub=E-1fbbb4c00dc&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M16,20220506-2249
31,63cy,2022-07-25,21t. 55min. ,"2 stop BGY, OTP ",22:25–21:20+1,Flere flyselskaber,"
790 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.11225.bc730bac3e6e4132a6ed8e811e26ea23&h=e04401d7ee4c&sub=E-16dacc069bf&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M17,20220506-2249
32,63cy,2022-07-25,16t. 45min. ,"3 stop BGY-MXP, NAP, ... ",22:25–16:10+1,"Ryanair, Wizz Air","
827 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.47F3EeHCWiIEdn9PX-8xhQ.11750.b242fd9ea22dad4e0595ac2916ec2dcf&h=e45941372fed&sub=E-1fbbb4c00dc&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M18,20220506-2249
33,63cy,2022-07-25,20t. 45min. ,"2 stop TRN, ATH ",12:30–10:15+1,Flere flyselskaber,"
900 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.12787.b778558de8593bf00996ada5f7149b02&h=aa78702231b4&sub=E-16dacc069bf&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M19,20220506-2249
34,63cy,2022-07-25,16t. 45min. ,"3 stop BGY-MXP, NAP, ... ",22:25–16:10+1,"Ryanair, Wizz Air","
905 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.47F3EeHCWiIEdn9PX-8xhQ.12851.1c5d872be3c89a84e4203df84917660b&h=7c5a9940b5c8&sub=E-1a6d1200c5d&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M20,20220506-2249
35,63cy,2022-07-25,20t. 35min. ,"2 stop BGY, BTS ",22:25–20:00+1,Ryanair,"
964 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.13697.6af7be8e1afb92cb5c6d518a4939ea28&h=9958b3749a55&sub=E-15fb055c4bb&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M21,20220506-2249
36,63cy,2022-07-25,16t. 30min. ,"2 stop BGY, CGN ",22:25–15:55+1,Ryanair,"
965 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.FTZUJ6SC9iEmFcdAejOqIg.13704.d12a51042cffc835e9e1eea18fcdee6b&h=8853a8f72dbc&_kw_pbranded=true&sub=E-1bdbdec9063&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M22,20220506-2249
37,63cy,2022-07-25,17t. 15min. ,1 stop OTP ,15:10–09:25+1,Blue Air,"
974 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.13832.22502141a0744d35ac5ca127ec313212&h=58cf6c51d981&sub=E-15e20529e1b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M23,20220506-2249
38,63cy,2022-07-25,17t. 40min. ,"2 stop FCO-CIA, SOF ",21:30–16:10+1,"Ryanair, Wizz Air","
1.069 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.47F3EeHCWiIEdn9PX-8xhQ.15181.24b310f6e4d769590d57f59070991825&h=365df052d511&sub=E-1fbbb4c00dc&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M24,20220506-2249
39,63cy,2022-07-25,21t. 10min. ,1 stop ATH ,11:25–09:35+1,Aegean Airlines,"
1.110 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.0Cx9insxRz2lB60_7nlgXQ.15771.c6151acb0793817327d49000a9266123&h=335b78da7dd0&sub=E-177ddff7a85&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M25,20220506-2249
40,63cy,2022-07-25,15t. 00min. ,"3 stop WAW, OTP, ... ",19:45–11:45+1,Flere flyselskaber,"
1.458 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.47F3EeHCWiIEdn9PX-8xhQ.20715.8c83f3ebe4488ee5f101bb854804db63&h=1398c0206c62&sub=E-1cbc5e05294&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M26,20220506-2249
41,63cy,2022-07-25,15t. 25min. ,"3 stop BGY, SKG, ... ",22:25–14:50+1,"Ryanair, Olympic Air","
1.487 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.47F3EeHCWiIEdn9PX-8xhQ.21127.96998e1b3555d130f7916a1e39941eb3&h=7a007ae48428&sub=E-1fbbb4c00dc&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M27,20220506-2249
42,63cy,2022-07-25,19t. 05min. ,"2 stop RIX, ATH ",19:30–15:35+1,"airBaltic, TUS Airways","
1.502 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.21341.7532e0201a4aef2bb673c04569c6406b&h=ad0705a7f3a5&sub=E-15e20529e1b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M28,20220506-2249
43,63cy,2022-07-25,14t. 45min. ,1 stop ATH ,18:30–10:15+1,"SAS, Wizz Air","
1.581 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.22456.2c04b466c739a05f957dd6ec299acbf3&h=828f00b3b105&sub=E-15e20529e1b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M29,20220506-2249
44,63cy,2022-07-25,16t. 00min. ,"2 stop AMS, OTP ",16:25–09:25+1,"KLM, Blue Air","
1.620 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.23010.9a50455b6ca91e4a86410ee470c08788&h=55f3ee78725e&sub=E-15c44388899&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M30,20220506-2249
45,63cy,2022-07-25,16t. 15min. ,1 stop CDG-BVA ,09:25–02:40+1,"easyJet, Wizz Air","
1.691 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.47F3EeHCWiIEdn9PX-8xhQ.24019.75d9ae86434f4dd53e4a3fd366115f45&h=85accdaaaccf&sub=E-1b147359243&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M31,20220506-2249
46,63cy,2022-07-25,15t. 55min. ,"2 stop MUC, ATH ",06:10–23:05,Aegean Airlines,"
1.756 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.tb4DAgHpn3sEdn9PX-8xhQ.24942.e0a35050c7093ef8edc607afe7726be1&h=29740fad8f9e&sub=E-1189fc906d1&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M32,20220506-2249
47,63cy,2022-07-25,16t. 35min. ,"2 stop OSL, ATH ",22:00–15:35+1,"SAS, TUS Airways","
1.862 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.26455.fc9b46575918aea81fbb08e9698dd58f&h=9ee0084cdc3d&sub=E-15e20529e1b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M33,20220506-2249
48,63cy,2022-07-25,18t. 10min. ,"2 stop MUC, ATH ",06:10–01:20+1,Aegean Airlines,"
1.863 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.0Cx9insxRz2lB60_7nlgXQ.26462.7b0ed98880af67ef6bb78621656231d0&h=d424b85ba98c&sub=E-177ddff7a85&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M34,20220506-2249
49,63cy,2022-07-25,15t. 20min. ,"3 stop ESB, AYT, ... ",23:50–16:10+1,"Pegasus Airlines, Wizz Air","
1.870 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.47F3EeHCWiIEdn9PX-8xhQ.26562.e7e114a315b89ce072a6085fff8cb043&h=91d312fbc1b9&sub=E-1db6f97c17c&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M35,20220506-2249
50,63cy,2022-07-25,17t. 15min. ,1 stop ATH ,18:30–12:45+1,"SAS, Sky Express","
1.887 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.26803.d769b7a15dd24a04b523bddac205625c&h=d872fe6c4159&sub=E-15e20529e1b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M36,20220506-2249
51,63cy,2022-07-25,13t. 55min. ,1 stop BER ,21:20–12:15+1,easyJet,"
1.897 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.47F3EeHCWiIEdn9PX-8xhQ.26953.ad7f1c8949d00340ac6e49580a262664&h=a926043f44e2&sub=E-1c036b86db8&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M37,20220506-2249
52,63cy,2022-07-25,11t. 45min. ,"2 stop STN, BUD ",07:20–20:05,Ryanair,"
1.905 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.FTZUJ6SC9iEmFcdAejOqIg.27059.efa0948ecd92a31b031de19a84b1f463&h=9abd04d79d38&_kw_pbranded=true&sub=E-1bdbdec9063&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M38,20220506-2249
53,63cy,2022-07-25,17t. 00min. ,"3 stop OSL, VIE, ... ",09:20–03:20+1,"Norwegian, Air Serbia","
1.958 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.27819.713706232b8520bde83ed9fc1969d23e&h=433bfaef1436&sub=E-1e269a7e161&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M39,20220506-2249
54,63cy,2022-07-25,15t. 05min. ,"2 stop MAN, BVA ",10:35–02:40+1,Flere flyselskaber,"
1.994 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.47F3EeHCWiIEdn9PX-8xhQ.28331.27e21bd2a5db1467473eee286392c7fd&h=3b7d2d51fd0b&sub=E-18517aee8c6&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M40,20220506-2249
55,63cy,2022-07-25,12t. 55min. ,1 stop CDG-BVA ,09:25–23:20,"easyJet, Ryanair","
2.048 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.FTZUJ6SC9iEmFcdAejOqIg.29098.e694c5ce06b1cb5fa11898163a75cefe&h=e400c25dffd0&_kw_pbranded=true&sub=E-1479b17f317&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M41,20220506-2249
56,63cy,2022-07-25,15t. 25min. ,1 stop AMS ,19:10–11:35+1,KLM,"
2.063 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.7e2QikHpsTMDzQq2dWkU9A.29309.cf9b454321a5d41b623ee011083ff21a&h=8666486aa362&sub=E-1be3dc2c5df&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M42,20220506-2249
57,63cy,2022-07-25,18t. 10min. ,1 stop AMS ,16:25–11:35+1,KLM,"
2.106 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.glFHOAdR1PwEdn9PX-8xhQ.29922.43279c0e92185b73c2b188bb40618fbf&h=1d3d7bc65cf3&sub=E-15f1e180ff2&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M43,20220506-2249
58,63cy,2022-07-25,13t. 20min. ,"2 stop MUC, ATH ",08:45–23:05,Aegean Airlines,"
2.149 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.tb4DAgHpn3sEdn9PX-8xhQ.30526.161e5a37edf7cdce63ebb4b119ba4d00&h=fc8e870b2f2f&sub=E-1189fc906d1&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M44,20220506-2249
59,63cy,2022-07-25,15t. 35min. ,"2 stop MUC, ATH ",08:45–01:20+1,Aegean Airlines,"
2.149 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.tb4DAgHpn3sEdn9PX-8xhQ.30526.199674635aa46ad3cffa9dfc52e59279&h=b7c779240c79&sub=E-1189fc906d1&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M45,20220506-2249
60,63cy,2022-07-25,13t. 00min. ,"2 stop MUC, ATH ",06:10–20:10,Aegean Airlines,"
2.180 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.tYUOhBwwtNbTYwQ_VUUUMA.30966.ab23bb239ed3d6838667d38d7e2d6e78&h=53816931ce35&sub=E-1a3a0167fd0&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M46,20220506-2249
61,63cy,2022-07-25,10t. 35min. ,1 stop RHO ,06:00–17:35,"SAS, Ryanair","
2.190 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.31115.40e1f9b1b361d5add9b9bef10a4e1a09&h=f851b59b2957&sub=E-16dacc069bf&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M47,20220506-2249
62,63cy,2022-07-25,15t. 55min. ,"2 stop MUC, ATH ",06:10–23:05,Aegean Airlines,"
2.197 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.tb4DAgHpn3sEdn9PX-8xhQ.31215.983676dd191d24f523325299af2da4d8&h=9a2b4d4ea94c&sub=E-1189fc906d1&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M48,20220506-2249
63,63cy,2022-07-25,18t. 10min. ,"2 stop MUC, ATH ",06:10–01:20+1,Aegean Airlines,"
2.197 kr. ",https://kayak.dk/book/flight?code=ShAilJe5f-.tb4DAgHpn3sEdn9PX-8xhQ.31215.c4cd2b10d7a6f7b32e8b83b77486aa15&h=2c9612221029&sub=E-1189fc906d1&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M49,20220506-2249
