,Destination,Out Date,Out Duration,Out Stops,Out Time,Company names,Price,Url,timestamp
0,63cy,2022-08-01,5t. 20min. ,1 stop BEG ,21:00–03:20+1,Air Serbia,"
1.429 kr. ",https://kayak.dk/book/flight?code=SiDimvonyv.aXx7J4vJD0cDzQq2dWkU9A.20303.613d416ed158f420b5c466e684bd64fb&h=a5d6ef0c47be&sub=E-159a5c66abf&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M0,20220506-2306
1,63cy,2022-08-01,18t. 50min. ,1 stop CAI ,15:45–11:35+1,Egypt Air,"
3.473 kr. ",https://kayak.dk/book/flight?code=SiDimvonyv.aXx7J4vJD0cDzQq2dWkU9A.49344.745e1d5bd5090704703835aa1c97a7be&h=44e2b6bd16cd&sub=E-159a5c66abf&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M1,20220506-2306
2,63cy,2022-08-01,22t. 25min. ,1 stop BEY ,20:15–19:40+1,MEA,"
3.147 kr. ",https://kayak.dk/book/flight?code=SiDimvonyv.aXx7J4vJD0cDzQq2dWkU9A.44712.e4f70996345a173119cb3e6d28a3010e&h=0ca3dde84bcc&sub=E-159a5c66abf&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M2,20220506-2306
3,63cy,2022-08-01,23t. 35min. ,1 stop CAI ,15:45–16:20+1,"Egypt Air, Cyprus Airways","
3.412 kr. ",https://kayak.dk/book/flight?code=SiDimvonyv.aXx7J4vJD0cDzQq2dWkU9A.48477.05e47dd5a012dfeae9fab552b12a7411&h=158327657d25&sub=E-159a5c66abf&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M3,20220506-2306
