,Destination,Out Date,Out Duration,Out Stops,Out Time,Company names,Price,Url,timestamp
0,63cy,2022-07-23,6t. 35min. ,1 stop ATH ,12:35–20:10,Aegean Airlines,"
1.540 kr. ",https://kayak.dk/book/flight?code=ShBij_aZzv.7e2QikHpsTMDzQq2dWkU9A.21869.64e0e93a91a206e7faed8bfee420bc8f&h=f68159bd4c5d&sub=E-1c3f425b86b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M0,20220506-2243
1,63cy,2022-07-23,25t. 30min. ,1 stop RIX ,09:15–11:45+1,airBaltic,"
1.091 kr. ",https://kayak.dk/book/flight?code=ShBij_aZzv.aXx7J4vJD0cDzQq2dWkU9A.15501.d1d273c9d1e9ee7b3cab0a44128c548c&h=6f956840b213&sub=E-159a5c66abf&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M1,20220506-2243
2,63cy,2022-07-23,9t. 30min. ,1 stop ATH ,12:35–23:05,Aegean Airlines,"
1.318 kr. ",https://kayak.dk/book/flight?code=ShBij_aZzv.7e2QikHpsTMDzQq2dWkU9A.18716.0989743e51b48610864eee0f0c7ae626&h=25c8297702f1&sub=E-1c3f425b86b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M2,20220506-2243
3,63cy,2022-07-23,11t. 45min. ,1 stop ATH ,12:35–01:20+1,Aegean Airlines,"
1.152 kr. ",https://kayak.dk/book/flight?code=ShBij_aZzv.Fs5fII-p3hc0ejdxgNj3abaYAeeTFjgE.16359.ae2e44bcdfc7046db0190de9f0b21471&h=bee6d5dcc867&sub=E-1b71ccbbfb5&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M3,20220506-2243
4,63cy,2022-07-23,6t. 05min. ,1 stop FRA ,19:15–02:20+1,Lufthansa,"
2.756 kr. ",https://kayak.dk/book/flight?code=ShBij_aZzv.ZO8uPiOYZs0.39157.59939032586f80fc9e554be0066b772c&h=c59ffdcf5f30&sub=E-1c9d07b710e&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M4,20220506-2243
5,63cy,2022-07-23,5t. 50min. ,1 stop ZRH ,20:00–02:50+1,"SWISS, Edelweiss Air","
2.842 kr. ",https://kayak.dk/book/flight?code=ShBij_aZzv.-COZ-Slz34a7ImCnqdurig.40372.28a34c35193f5bdd9ecca8c092ce8444&h=7ef4faa8fd87&sub=E-164a9200d75&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M5,20220506-2243
6,63cy,2022-07-23,5t. 50min. ,1 stop ZRH ,20:00–02:50+1,SWISS,"
2.968 kr. ",https://kayak.dk/book/flight?code=ShBij_aZzv.7e2QikHpsTMDzQq2dWkU9A.42160.d4430ef4782f9b663e0e25bece1c9ab1&h=d9b731c25ad9&sub=E-1c3f425b86b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M6,20220506-2243
7,63cy,2022-07-23,10t. 20min. ,"2 stop MUC, ATH ",08:50–20:10,Aegean Airlines,"
2.465 kr. ",https://kayak.dk/book/flight?code=ShBij_aZzv.7e2QikHpsTMDzQq2dWkU9A.35021.461a89325fc5faca1ebfea24caa2d475&h=08d281d8b71c&sub=E-1c3f425b86b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M7,20220506-2243
8,63cy,2022-07-23,6t. 05min. ,1 stop VIE ,17:35–00:40+1,Austrian Airlines,"
2.943 kr. ",https://kayak.dk/book/flight?code=ShBij_aZzv.tzkMHu-8yP0.41814.0c7e54abac0d2f31f414c4c5938f8088&h=c1b0e20f4cbf&sub=E-1fe6633b9da&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M8,20220506-2243
9,63cy,2022-07-23,14t. 10min. ,1 stop HEL ,19:15–10:25+1,Finnair,"
1.520 kr. ",https://kayak.dk/book/flight?code=ShBij_aZzv._EXVo5H1FyPBDARZyLA7ng.21596.b55cc7bf8befb888e60cc82c6a029806&h=3a350ea45031&sub=E-197c53de357&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M9,20220506-2243
