,Destination,Out Date,Out Duration,Out Stops,Out Time,Company names,Price,Url,timestamp
10,63cy,14 juli,9t. 30min. ,"2 stop PRG, ATH ",14:50–01:20+1,"Norwegian, Aegean Airlines","
1.510 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.47F3EeHCWiIEdn9PX-8xhQ.21404.289eb82235177ba91487677b919a33ea&h=7d147e1a179b&sub=E-1c8f00d753e&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M9,20220505-1334
11,63cy,14 juli,7t. 35min. ,1 stop SKG ,07:00–15:35,Aegean Airlines,"
1.862 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.aXx7J4vJD0cDzQq2dWkU9A.26402.3aa8776c7008de442c9d361d80e83177&h=c000e2865888&sub=E-159a5c66abf&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M10,20220505-1334
12,63cy,14 juli,7t. 35min. ,1 stop SKG ,07:00–15:35,"SAS, Aegean Airlines","
1.886 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.ZheJHZqHLmzKJvcpKN_waA.26729.ed0dec801e2fcaab7243cea7693491cc&h=085a5d7243f6&sub=E-1806b77a48b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M11,20220505-1334
13,63cy,14 juli,7t. 35min. ,1 stop VIE ,09:50–18:25,"Austrian Airlines, Ryanair","
1.952 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.FTZUJ6SC9iEmFcdAejOqIg.27678.931d09932c09c2e608c4d664940add8a&h=6305a0d320b1&_kw_pbranded=true&sub=E-1b6a4c37760&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M12,20220505-1334
14,63cy,14 juli,9t. 25min. ,"2 stop FRA, ATH ",14:55–01:20+1,Aegean Airlines,"
2.069 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.tb4DAgHpn3sEdn9PX-8xhQ.29330.a4acb0dd5ff623be4af4746fc03292b4&h=bac9cd48dd2d&sub=E-1189fc906d1&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M13,20220505-1334
15,63cy,14 juli,6t. 50min. ,"2 stop SKG, ATH ",07:00–14:50,Aegean Airlines,"
2.089 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.aXx7J4vJD0cDzQq2dWkU9A.29620.28970c61e74fcba759ad364575a772ed&h=9f3a7f15f8f0&sub=E-159a5c66abf&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M14,20220505-1334
16,63cy,14 juli,10t. 05min. ,"2 stop SKG, ATH ",07:00–18:05,Aegean Airlines,"
2.089 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.aXx7J4vJD0cDzQq2dWkU9A.29620.fd22a5f2276e9c1295b6ecc37c1179c0&h=1360c027021c&sub=E-159a5c66abf&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M15,20220505-1334
17,63cy,14 juli,10t. 05min. ,"2 stop SKG, ATH ",07:00–18:05,Aegean Airlines,"
2.089 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.aXx7J4vJD0cDzQq2dWkU9A.29620.98f584d10ded9a2fab3947949af920fc&h=ec71288db0b0&sub=E-159a5c66abf&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M16,20220505-1334
18,63cy,14 juli,10t. 05min. ,"2 stop SKG, ATH ",07:00–18:05,Aegean Airlines,"
2.092 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.tb4DAgHpn3sEdn9PX-8xhQ.29663.088b9cf22248d84ed83b9be592144278&h=f1d676dc26c8&sub=E-1189fc906d1&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M17,20220505-1334
19,63cy,14 juli,9t. 10min. ,"2 stop DUS, BEG ",17:10–03:20+1,"SAS, Air Serbia","
2.366 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.33548.d5d276bb564a78d527fb67b5e71e9999&h=1b5e8fb8cb99&sub=E-15e20529e1b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M18,20220505-1334
20,63cy,14 juli,7t. 40min. ,1 stop MUC ,06:10–14:50,Lufthansa,"
2.380 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.glFHOAdR1PwEdn9PX-8xhQ.33747.5765a8225987a4d97c1150c9dcfc625b&h=fb08b3832073&sub=E-15d201eaa79&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M19,20220505-1334
21,63cy,14 juli,7t. 40min. ,1 stop MUC ,06:10–14:50,"SAS, Lufthansa","
2.496 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.7e2QikHpsTMDzQq2dWkU9A.35387.fb87a705714aab46019b7ce7ebac9b88&h=310a3a1786ab&sub=E-1b967d7fc76&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M20,20220505-1334
22,63cy,14 juli,5t. 50min. ,1 stop ATH ,18:30–01:20+1,"SAS, Aegean Airlines","
2.589 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.tb4DAgHpn3sEdn9PX-8xhQ.36703.1e6df1a0c1607f4e6f4a73072b1f61da&h=7c74163713c8&sub=E-1189fc906d1&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M21,20220505-1334
23,63cy,14 juli,6t. 05min. ,1 stop VIE ,17:35–00:40+1,Austrian Airlines,"
2.725 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.glFHOAdR1PwEdn9PX-8xhQ.38638.2efe7852bc5a0aa396360fa8ea468894&h=6b0221d59b6c&sub=E-1c3fa65bdac&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M22,20220505-1334
24,63cy,14 juli,7t. 50min. ,1 stop LHR ,16:30–01:20+1,British Airways,"
2.730 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.iQv-fVD2M68vemUm8g9gjQ.38701.6d474d50f98ec7ae3187850a3cfdf0b6&h=0dedbd9a9815&sub=E-104c662495c&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M23,20220505-1334
25,63cy,14 juli,5t. 45min. ,1 stop VIE ,09:50–16:35,Austrian Airlines,"
2.799 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.e60g2LFm7BOKtDGeeN0IhQ.39688.38313dde2128c69ba9e8dc5a0b020cb5&h=cc7500c791ee&sub=E-1008006e5bd&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M24,20220505-1334
26,63cy,14 juli,6t. 05min. ,1 stop FRA ,19:15–02:20+1,Lufthansa,"
2.902 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.e60g2LFm7BOKtDGeeN0IhQ.41148.674ab3d9e7fe7b06edd7f154ea9b95aa&h=f47d392b37ec&sub=E-12504c486fe&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M25,20220505-1334
27,63cy,14 juli,20t. 25min. ,"2 stop WAW, BLQ ",14:00–11:25+1,"Wizz Air, Ryanair","
627 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.8884.868ce97094339482ce7f0f7b1432ab67&h=17402e1f2326&sub=E-16dacc069bf&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M26,20220505-1334
28,63cy,14 juli,13t. 15min. ,"2 stop GDN, WAW-WMI ",07:50–22:05,"Ryanair, LOT","
987 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.FTZUJ6SC9iEmFcdAejOqIg.13995.896d65db2121f5a411e4aa61e91a27e5&h=c3fac1088fc2&_kw_pbranded=true&sub=E-157a97bf000&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M27,20220505-1334
29,63cy,14 juli,20t. 30min. ,1 stop WAW ,14:00–11:30+1,Wizz Air,"
1.047 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.47F3EeHCWiIEdn9PX-8xhQ.14846.6e2b1f0464cccdaa66df73ee6010be26&h=66afcaabd237&sub=E-1db6f97c17c&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M28,20220505-1334
30,63cy,14 juli,17t. 50min. ,"2 stop STN, BLQ ",16:35–11:25+1,Ryanair,"
1.096 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.15541.ff41ddeb35ea9230e18c8bdfdc306845&h=7f4456f20097&sub=E-15fb055c4bb&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M29,20220505-1334
31,63cy,14 juli,12t. 55min. ,"2 stop STN, PSA ",07:15–21:10,Ryanair,"
1.199 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.16994.223570fb2a4b9b9fa0fa217908e00c56&h=090dbdf45e4e&sub=E-15fb055c4bb&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M31,20220505-1334
32,63cy,14 juli,17t. 00min. ,"2 stop WAW, TLV ",14:00–08:00+1,Flere flyselskaber,"
1.440 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.20418.dd6f9cbf02e751a856715e8a3a7dc1d3&h=520388fe077a&sub=E-15e20529e1b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M32,20220505-1334
33,63cy,14 juli,16t. 25min. ,"2 stop BGY, SKG ",21:30–14:55+1,Ryanair,"
1.458 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.FTZUJ6SC9iEmFcdAejOqIg.20666.c3bf9b45ba5abffaa51c790f3dd12d05&h=58682bba930a&_kw_pbranded=true&sub=E-1bdbdec9063&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M33,20220505-1334
34,63cy,14 juli,10t. 30min. ,"2 stop AMS, PSA ",09:40–21:10,"easyJet, Ryanair","
1.496 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.FTZUJ6SC9iEmFcdAejOqIg.21205.8c97805fea35cc4a7c0b992c4788be8e&h=1201679ba852&_kw_pbranded=true&sub=E-134d4d5c2c1&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M34,20220505-1334
35,63cy,14 juli,15t. 05min. ,1 stop ATH ,17:30–09:35+1,Aegean Airlines,"
1.518 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.18wgSzIaLAlgpzrTH2pViLaYAeeTFjgE.21524.0d963b013d9d195e3e70e23bf072bf88&h=65632ca93a85&sub=E-1a5dd732813&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M35,20220505-1334
36,63cy,14 juli,16t. 20min. ,"3 stop BGY, OTP, ... ",21:30–14:50+1,"Ryanair, Aegean Airlines","
1.572 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.47F3EeHCWiIEdn9PX-8xhQ.22283.bf5144ecedaab615d5f447526e8cb7c8&h=6731850dc2f0&sub=E-1fbbb4c00dc&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M36,20220505-1334
37,63cy,14 juli,16t. 05min. ,"3 stop VCE, BRI, ... ",18:20–11:25+1,Ryanair,"
1.582 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.FTZUJ6SC9iEmFcdAejOqIg.22432.8d527204932b51e65bb0070f5b3ef1bc&h=5c03f7b3470a&_kw_pbranded=true&sub=E-136b7bbcf3c&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M37,20220505-1334
38,63cy,14 juli,14t. 20min. ,1 stop GDN ,08:00–23:20,"SAS, Ryanair","
1.612 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.22850.606a59aa1eb44653fe8544c03e71cfd1&h=493498ac8198&sub=E-16dacc069bf&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M38,20220505-1334
39,63cy,14 juli,16t. 10min. ,1 stop STN ,07:15–00:25+1,Ryanair,"
1.629 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.23091.7c792e911b40ed1b4a7d528e8f5906db&h=8a240ced1c45&sub=E-1bb60be310f&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M39,20220505-1334
40,63cy,14 juli,14t. 55min. ,1 stop MAN ,22:35–14:30+1,Ryanair,"
1.667 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.23630.42a720b16d602bbf7152104187dbb312&h=261c247fc1a9&sub=E-1bb60be310f&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M40,20220505-1334
41,63cy,14 juli,11t. 10min. ,1 stop WAW-WMI ,09:55–22:05,"LOT, Ryanair","
1.681 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.FTZUJ6SC9iEmFcdAejOqIg.23828.61279fdd605319426019c47aa4626ac9&h=850285b29763&_kw_pbranded=true&sub=E-1622230267f&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M41,20220505-1334
42,63cy,14 juli,16t. 10min. ,"2 stop STN, BUD ",22:20–15:30+1,"Ryanair, Wizz Air","
1.801 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.47F3EeHCWiIEdn9PX-8xhQ.25537.e92dd7a6834a282805eeb5020c2ca29d&h=b7fa774c8d00&sub=E-1fbbb4c00dc&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M42,20220505-1334
43,63cy,14 juli,10t. 05min. ,1 stop VIE ,09:50–20:55,"Austrian Airlines, Wizz Air","
1.861 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.47F3EeHCWiIEdn9PX-8xhQ.26381.ea3c2dca37d25aa244e9691f5c949fb0&h=bec53d7be25f&sub=E-1fa5d7c6d2b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M43,20220505-1334
44,63cy,14 juli,12t. 35min. ,1 stop LGW-STN ,10:50–00:25+1,"easyJet, Ryanair","
1.878 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.FTZUJ6SC9iEmFcdAejOqIg.26622.ddbe62d0fe13523f709455fa7deb6fac&h=ffdeb7fed0ec&_kw_pbranded=true&sub=E-1479b17f317&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M44,20220505-1334
45,63cy,14 juli,12t. 50min. ,1 stop VIE ,07:05–20:55,"Austrian Airlines, Wizz Air","
1.900 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.26941.78c03102c402aaa8259e751bf7d67c33&h=4a97215f0200&sub=E-1c978b65484&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M45,20220505-1334
46,63cy,14 juli,13t. 00min. ,"3 stop BUD, BRI, ... ",07:00–21:00,Flere flyselskaber,"
1.935 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.FTZUJ6SC9iEmFcdAejOqIg.27437.e8d7cee926b5bf943cc8d09e45a379db&h=1238bde5126d&_kw_pbranded=true&sub=E-19c1f7b5e88&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M46,20220505-1334
47,63cy,14 juli,14t. 00min. ,1 stop VIE ,20:00–11:00+1,"Austrian Airlines, Ryanair","
1.972 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.RX7w4XG0_ZINUvH8T-y68A.27956.610122c797ea913268ee59fab0aeddcd&h=0be629cbb09e&sub=E-1ff683174de&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M47,20220505-1334
48,63cy,14 juli,11t. 30min. ,"2 stop RIX, TLV ",19:30–08:00+1,"airBaltic, Arkia","
2.044 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.28982.5aa5be38d10818d8202124dab4926f93&h=bb1cf004c05b&sub=E-15e20529e1b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M48,20220505-1334
49,63cy,14 juli,14t. 45min. ,1 stop WAW ,19:45–11:30+1,"LOT, Wizz Air","
2.047 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.eNCwACMVOeJpd4CyPwn0EI6M4XD8KcmF.29018.4d8c44d7331212de44765b1100bb0d77&h=5d263684a6a2&sub=E-15e20529e1b&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M49,20220505-1334
50,63cy,14 juli,17t. 40min. ,"2 stop FRA, ATH ",14:55–09:35+1,Aegean Airlines,"
2.069 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.tb4DAgHpn3sEdn9PX-8xhQ.29330.d19fc143136188d806ee0bb4f8df057b&h=d07064f0237e&sub=E-1189fc906d1&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M50,20220505-1334
51,63cy,14 juli,12t. 10min. ,"2 stop SKG, ATH ",07:00–20:10,Aegean Airlines,"
2.089 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.aXx7J4vJD0cDzQq2dWkU9A.29620.61fd0341ea8734e3113c1538fdef32cf&h=7f9f3ad216f4&sub=E-159a5c66abf&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M51,20220505-1334
52,63cy,14 juli,12t. 10min. ,"2 stop SKG, ATH ",07:00–20:10,Aegean Airlines,"
2.092 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.tb4DAgHpn3sEdn9PX-8xhQ.29663.da5467e939a51be2ca584b0e0d791082&h=d03466ebfb65&sub=E-1189fc906d1&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M52,20220505-1334
53,63cy,14 juli,12t. 10min. ,"2 stop SKG, ATH ",07:00–20:10,Aegean Airlines,"
2.092 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.tb4DAgHpn3sEdn9PX-8xhQ.29663.0a7ef2b33242ea4c42fbc95bbb327798&h=948694d7767c&sub=E-1189fc906d1&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M53,20220505-1334
54,63cy,14 juli,15t. 05min. ,"2 stop SKG, ATH ",07:00–23:05,Aegean Airlines,"
2.092 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.tb4DAgHpn3sEdn9PX-8xhQ.29663.b4bee2728f59cdcd99ae907055aa3543&h=4b00e5f27f00&sub=E-1189fc906d1&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M54,20220505-1334
55,63cy,14 juli,15t. 05min. ,"2 stop SKG, ATH ",07:00–23:05,Aegean Airlines,"
2.092 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.tb4DAgHpn3sEdn9PX-8xhQ.29663.d78b41f38d89def40814e7bc48024bd0&h=45f91bb7746c&sub=E-1189fc906d1&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M55,20220505-1334
56,63cy,14 juli,15t. 05min. ,"2 stop SKG, ATH ",07:00–23:05,Aegean Airlines,"
2.092 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.tb4DAgHpn3sEdn9PX-8xhQ.29663.2d8d062c1525db2fa9fe49c112f93a25&h=4e028bb573e7&sub=E-1189fc906d1&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M56,20220505-1334
57,63cy,14 juli,15t. 05min. ,"2 stop SKG, ATH ",07:00–23:05,Aegean Airlines,"
2.092 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.tb4DAgHpn3sEdn9PX-8xhQ.29663.91dcceb37bff0e7344a11bc8f28ca5d0&h=d73fea75ec80&sub=E-1189fc906d1&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M57,20220505-1334
58,63cy,14 juli,15t. 05min. ,"2 stop SKG, ATH ",07:00–23:05,Aegean Airlines,"
2.092 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.tb4DAgHpn3sEdn9PX-8xhQ.29663.d9c40ac314d40895d89a98bfd4fac336&h=7595e9248100&sub=E-1189fc906d1&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M58,20220505-1334
59,63cy,14 juli,17t. 20min. ,"2 stop SKG, ATH ",07:00–01:20+1,Aegean Airlines,"
2.092 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.tb4DAgHpn3sEdn9PX-8xhQ.29663.b60c4d7a2e06a9209a69f2a8a258bda7&h=33efc0974412&sub=E-1189fc906d1&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M59,20220505-1334
60,63cy,14 juli,17t. 20min. ,"2 stop SKG, ATH ",07:00–01:20+1,Aegean Airlines,"
2.092 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.tb4DAgHpn3sEdn9PX-8xhQ.29663.5edeb91a985bb5dc4b6a96945461c2b2&h=2d1375befeae&sub=E-1189fc906d1&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M60,20220505-1334
61,63cy,14 juli,17t. 20min. ,"2 stop SKG, ATH ",07:00–01:20+1,Aegean Airlines,"
2.092 kr. ",https://kayak.dk/book/flight?code=LPFiN81zF6.tb4DAgHpn3sEdn9PX-8xhQ.29663.bd04309b5262257628fcddb9c26a8853&h=73c6285b5e77&sub=E-1189fc906d1&payment=0.00:DKK:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M61,20220505-1334
